iso2,year,v2x_corr,bci_bci,cc_rev,continent
SZ,2012,0.551,51.625858,0.58257228,Africa
SZ,2013,0.563,50.583763,0.58262358,Africa
SZ,2014,0.563,49.353321,0.58565996,Africa
SZ,2015,0.563,47.837589,0.57818022,Africa
SZ,2016,0.563,46.582527,0.5900197,Africa
SZ,2017,0.541,45.342911,0.55427424,Africa
TJ,1996,0.819,52.098518,0.7546066,Asia
TJ,1997,0.819,52.134251,,Asia
TJ,1998,0.835,52.172295,0.7537358,Asia
TJ,1999,0.84,52.203518,,Asia
TJ,2000,0.916,52.230202,0.7550578,Asia
TJ,2001,0.916,52.258736,,Asia
TJ,2002,0.92,52.299919,0.7333752,Asia
TJ,2003,0.928,52.288921,0.7285808,Asia
TJ,2004,0.928,52.280704,0.7576576,Asia
TJ,2005,0.928,52.262459,0.7339312,Asia
TJ,2006,0.93,52.178101,0.7067734,Asia
TJ,2007,0.933,52.022125,0.7073908,Asia
TJ,2008,0.933,52.176571,0.736372,Asia
TJ,2009,0.933,52.994015,0.742995,Asia
TJ,2010,0.933,54.159412,0.758212,Asia
TJ,2011,0.933,53.448349,0.7436528,Asia
TJ,2012,0.933,53.188889,0.7551268,Asia
TJ,2013,0.943,51.223167,0.75688,Asia
TJ,2014,0.943,49.00816,0.7254276,Asia
TJ,2015,0.943,45.94178,0.7251416,Asia
TJ,2016,0.922,42.943165,0.7293076,Asia
TJ,2017,0.927,42.40921,0.7662102,Asia
TG,1990,0.699,60.872402,,Africa
TG,1991,0.818,60.978874,,Africa
TG,1992,0.818,61.092651,,Africa
TG,1993,0.829,61.199974,,Africa
TG,1994,0.866,61.324791,,Africa
TG,1995,0.866,61.43824,,Africa
TG,1996,0.81,61.550453,0.66852416,Africa
TG,1997,0.862,61.669022,,Africa
TG,1998,0.862,61.768402,0.65918394,Africa
TG,1999,0.862,61.884651,,Africa
TG,2000,0.834,61.992825,0.65206072,Africa
TG,2001,0.834,62.115803,,Africa
TG,2002,0.834,62.215374,0.66253216,Africa
TG,2003,0.834,62.329391,0.68306984,Africa
TG,2004,0.834,62.445862,0.69184988,Africa
TG,2005,0.825,62.546543,0.67495912,Africa
TG,2006,0.805,62.685089,0.707993,Africa
TG,2007,0.805,62.81205,0.69800876,Africa
TG,2008,0.805,62.931763,0.6946263,Africa
TG,2009,0.805,63.05526,0.7036188,Africa
TG,2010,0.813,63.166023,0.6919321,Africa
TG,2011,0.813,63.270931,0.7019928,Africa
TG,2012,0.813,63.369026,0.700045,Africa
TG,2013,0.814,63.242222,0.7053756,Africa
TG,2014,0.814,63.119186,0.67865698,Africa
TG,2015,0.81,62.865269,0.6447699,Africa
TG,2016,0.81,62.731861,0.63547898,Africa
TG,2017,0.821,62.673386,0.64219436,Africa
TT,1990,0.169,55.006519,,Americas
TT,1991,0.169,55.08704,,Americas
TT,1992,0.169,55.146561,,Americas
TT,1993,0.169,55.203583,,Americas
TT,1994,0.169,55.267891,,Americas
TT,1995,0.181,55.336136,,Americas
TT,1996,0.181,55.406094,0.31975474,Americas
TT,1997,0.181,55.496471,,Americas
TT,1998,0.181,55.564751,0.38251926,Americas
TT,1999,0.181,55.652187,,Americas
TT,2000,0.181,55.702984,0.4518924,Americas
TT,2001,0.181,55.778713,,Americas
TT,2002,0.166,55.848976,0.50391526,Americas
TT,2003,0.166,55.929897,0.4884649,Americas
TT,2004,0.166,56.004509,0.50522254,Americas
TT,2005,0.166,56.083935,0.49683792,Americas
TT,2006,0.166,56.203377,0.52159532,Americas
TT,2007,0.166,56.08778,0.50867358,Americas
TT,2008,0.166,55.446236,0.51287932,Americas
TT,2009,0.169,53.533257,0.50821738,Americas
TT,2010,0.179,51.324577,0.53477022,Americas
TT,2011,0.179,52.315815,0.5219322,Americas
TT,2012,0.179,53.611732,0.53107438,Americas
TT,2013,0.146,55.362999,0.54332316,Americas
TT,2014,0.146,57.309925,0.58271054,Americas
TT,2015,0.146,58.08651,0.56014628,Americas
TT,2016,0.106,57.479721,0.54805486,Americas
TT,2017,0.117,57.103981,0.57290866,Americas
TM,1996,0.892,67.045151,0.7042986,Asia
TM,1997,0.892,67.244453,,Asia
TM,1998,0.892,67.436493,0.7207464,Asia
TM,1999,0.892,67.652519,,Asia
TM,2000,0.892,67.846466,0.7267452,Asia
TM,2001,0.892,68.069221,,Asia
TM,2002,0.892,68.298607,0.7543478,Asia
TM,2003,0.892,68.540474,0.7442416,Asia
TM,2004,0.892,68.80806,0.7949154,Asia
TM,2005,0.892,69.090416,0.7928968,Asia
TM,2006,0.894,69.2994,0.8047326,Asia
TM,2007,0.892,69.457504,0.8046568,Asia
TM,2008,0.903,69.520813,0.7997004,Asia
TM,2009,0.916,69.492676,0.8057392,Asia
TM,2010,0.916,69.387009,0.8063422,Asia
TM,2011,0.917,69.158249,0.8086732,Asia
TM,2012,0.918,68.798759,0.7862644,Asia
TM,2013,0.935,69.093597,0.7816222,Asia
TM,2014,0.933,69.229164,0.7628722,Asia
TM,2015,0.932,69.347374,0.7693268,Asia
TM,2016,0.932,69.436501,0.8037252,Asia
TM,2017,0.882,69.485458,0.7964648,Asia
UZ,1996,0.798,56.538982,0.7257642,Asia
UZ,1997,0.802,56.618767,,Asia
UZ,1998,0.823,56.686115,0.7316102,Asia
UZ,1999,0.823,56.749538,,Asia
UZ,2000,0.822,56.691021,0.7104774,Asia
UZ,2001,0.824,56.612656,,Asia
UZ,2002,0.823,56.536312,0.7060068,Asia
UZ,2003,0.838,56.88979,0.7180032,Asia
UZ,2004,0.842,57.193771,0.7268346,Asia
UZ,2005,0.853,57.456009,0.7453982,Asia
UZ,2006,0.853,57.134411,0.7009502,Asia
UZ,2007,0.854,56.671272,0.7062158,Asia
UZ,2008,0.852,56.047268,0.7127788,Asia
UZ,2009,0.832,55.234997,0.7536342,Asia
UZ,2010,0.829,54.081303,0.7594454,Asia
UZ,2011,0.836,52.690201,0.774111,Asia
UZ,2012,0.837,52.14698,0.760312,Asia
UZ,2013,0.842,50.897385,0.7526526,Asia
UZ,2014,0.844,52.06955,0.7370448,Asia
UZ,2015,0.844,52.909561,0.7523922,Asia
UZ,2016,0.833,53.42049,0.7337782,Asia
UZ,2017,0.766,53.661701,0.7318574,Asia
AT,1990,0.094,22.874462,,Europe
AT,1991,0.094,22.643406,,Europe
AT,1992,0.094,22.402369,,Europe
AT,1993,0.094,22.166695,,Europe
AT,1994,0.094,21.926357,,Europe
AT,1995,0.094,21.685091,,Europe
AT,1996,0.094,21.450678,0.1535672,Europe
AT,1997,0.094,21.208649,,Europe
AT,1998,0.094,20.99715,0.1297668,Europe
AT,1999,0.094,20.772383,,Europe
AT,2000,0.104,20.535347,0.1381578,Europe
AT,2001,0.12,20.299084,,Europe
AT,2002,0.12,20.059631,0.1067132,Europe
AT,2003,0.104,19.8396,0.0960528,Europe
AT,2004,0.124,19.609655,0.090075,Europe
AT,2005,0.124,19.384336,0.115588,Europe
AT,2006,0.109,19.152445,0.1170938,Europe
AT,2007,0.086,18.961386,0.0973206,Europe
AT,2008,0.086,19.394646,0.131393,Europe
AT,2009,0.086,19.651274,0.159395,Europe
AT,2010,0.086,19.051512,0.1829076,Europe
AT,2011,0.091,21.609734,0.2136208,Europe
AT,2012,0.085,25.615789,0.2220538,Europe
AT,2013,0.048,27.138603,0.189841,Europe
AT,2014,0.048,27.394354,0.205053,Europe
AT,2015,0.048,26.707165,0.1961448,Europe
AT,2016,0.048,26.119724,0.1902926,Europe
AT,2017,0.047,25.814655,0.1947978,Europe
BH,1990,,38.437046,,Asia
BH,1991,,38.329594,,Asia
BH,1992,,38.238071,,Asia
BH,1993,,38.131393,,Asia
BH,1994,,38.048096,,Asia
BH,1995,,37.964825,,Asia
BH,1996,,37.86013,0.43426226,Asia
BH,1997,,37.785934,,Asia
BH,1998,,37.694042,0.44537888,Asia
BH,1999,,37.598095,,Asia
BH,2000,,37.494541,0.42380018,Asia
BH,2001,,37.396515,,Asia
BH,2002,,37.317146,0.33588428,Asia
BH,2003,,37.224308,0.42002136,Asia
BH,2004,,37.1283,0.40970978,Asia
BH,2005,0.734,37.029671,0.4219883,Asia
BH,2006,0.734,36.925694,0.46119402,Asia
BH,2007,0.734,36.215851,0.46384528,Asia
BH,2008,0.734,34.16993,0.462212,Asia
BH,2009,0.734,30.474218,0.46296868,Asia
BH,2010,0.733,25.570705,0.4633574,Asia
BH,2011,0.733,23.558558,0.45653644,Asia
BH,2012,0.738,25.076447,0.42523158,Asia
BH,2013,0.738,27.838547,0.41338118,Asia
BH,2014,0.738,29.157366,0.4442339,Asia
BH,2015,0.738,27.275324,0.4722301,Asia
BH,2016,0.738,26.08889,0.50317248,Asia
BH,2017,0.738,25.643089,0.52819192,Asia
BB,1996,0.093,27.488201,0.1914548,Americas
BB,1997,0.093,27.260902,,Americas
BB,1998,0.093,27.051281,0.1824164,Americas
BB,1999,0.093,26.840412,,Americas
BB,2000,0.093,26.634726,0.1856588,Americas
BB,2001,0.093,26.427523,,Americas
BB,2002,0.093,26.221279,0.194431,Americas
BB,2003,0.093,26.014519,0.1910662,Americas
BB,2004,0.093,25.806293,0.2142488,Americas
BB,2005,0.093,25.603655,0.2161342,Americas
BB,2006,0.093,25.408735,0.2331694,Americas
BB,2007,0.093,25.728315,0.2178082,Americas
BB,2008,0.094,26.702053,0.2258312,Americas
BB,2009,0.094,26.561502,0.2231656,Americas
BB,2010,0.099,24.898336,0.203314,Americas
BB,2011,0.099,25.088081,0.1550838,Americas
BB,2012,0.099,27.739117,0.1687282,Americas
BB,2013,0.099,30.196518,0.1761142,Americas
BB,2014,0.099,32.541893,0.2723914,Americas
BB,2015,0.121,33.59988,0.2018944,Americas
BB,2016,0.121,34.887337,0.2485272,Americas
BB,2017,0.119,34.68047,0.2157782,Americas
BE,1990,0.05,29.849115,,Europe
BE,1991,0.05,29.686111,,Europe
BE,1992,0.05,29.528696,,Europe
BE,1993,0.05,29.368092,,Europe
BE,1994,0.05,29.200687,,Europe
BE,1995,0.05,29.041355,,Europe
BE,1996,0.05,28.865513,0.2280692,Europe
BE,1997,0.028,28.72929,,Europe
BE,1998,0.028,28.558327,0.2288462,Europe
BE,1999,0.028,28.385006,,Europe
BE,2000,0.028,28.220789,0.2006442,Europe
BE,2001,0.028,28.019989,,Europe
BE,2002,0.028,27.833712,0.2000192,Europe
BE,2003,0.028,27.671066,0.2160368,Europe
BE,2004,0.028,27.476625,0.2240192,Europe
BE,2005,0.028,27.302368,0.2228312,Europe
BE,2006,0.028,27.125887,0.2380772,Europe
BE,2007,0.028,26.903112,0.228853,Europe
BE,2008,0.028,26.692417,0.225022,Europe
BE,2009,0.028,26.132219,0.2079588,Europe
BE,2010,0.028,24.437445,0.1945004,Europe
BE,2011,0.028,23.385162,0.1849856,Europe
BE,2012,0.028,23.337942,0.1783864,Europe
BE,2013,0.025,22.961447,0.1652236,Europe
BE,2014,0.025,22.016735,0.1853416,Europe
BE,2015,0.025,21.556391,0.1853386,Europe
BE,2016,0.025,21.769665,0.172259,Europe
BE,2017,0.023,22.866764,0.2005766,Europe
BA,1996,0.736,53.356876,0.55411394,Europe
BA,1997,0.724,53.399399,,Europe
BA,1998,0.724,53.443642,0.5765029,Europe
BA,1999,0.724,53.485443,,Europe
BA,2000,0.724,53.542755,0.61223338,Europe
BA,2001,0.676,53.579472,,Europe
BA,2002,0.676,53.624691,0.57930546,Europe
BA,2003,0.682,53.662136,0.55998354,Europe
BA,2004,0.647,53.685246,0.56889028,Europe
BA,2005,0.699,53.71936,0.5476115,Europe
BA,2006,0.699,53.747368,0.5604859,Europe
BA,2007,0.699,53.892231,0.57534918,Europe
BA,2008,0.699,54.019039,0.57252764,Europe
BA,2009,0.699,53.648754,0.57601122,Europe
BA,2010,0.699,53.166855,0.56742818,Europe
BA,2011,0.699,52.192436,0.56419062,Europe
BA,2012,0.699,49.715157,0.56087706,Europe
BA,2013,0.706,48.560802,0.5477177,Europe
BA,2014,0.706,50.878281,0.56160618,Europe
BA,2015,0.704,53.185898,0.57878158,Europe
BA,2016,0.73,54.334621,0.59129124,Europe
BA,2017,0.725,55.235191,0.6030896,Europe
BG,1990,0.339,57.052467,,Europe
BG,1991,0.336,57.14323,,Europe
BG,1992,0.392,57.23291,,Europe
BG,1993,0.411,57.328671,,Europe
BG,1994,0.411,57.42572,,Europe
BG,1995,0.411,57.511345,,Europe
BG,1996,0.405,57.589722,0.57230104,Europe
BG,1997,0.383,57.683235,,Europe
BG,1998,0.361,57.775108,0.5345398,Europe
BG,1999,0.361,57.864719,,Europe
BG,2000,0.361,57.960323,0.52666528,Europe
BG,2001,0.396,58.044949,,Europe
BG,2002,0.396,58.124321,0.53087436,Europe
BG,2003,0.396,58.209126,0.50575252,Europe
BG,2004,0.396,58.288555,0.47836452,Europe
BG,2005,0.396,58.358444,0.488541,Europe
BG,2006,0.389,58.639362,0.51414726,Europe
BG,2007,0.35,59.359898,0.53669938,Europe
BG,2008,0.358,60.072952,0.55093588,Europe
BG,2009,0.567,59.778694,0.54251342,Europe
BG,2010,0.581,57.591061,0.53702072,Europe
BG,2011,0.581,55.807289,0.54406322,Europe
BG,2012,0.557,54.460609,0.54557154,Europe
BG,2013,0.444,53.980614,0.55345764,Europe
BG,2014,0.438,53.591545,0.54937498,Europe
BG,2015,0.602,53.813866,0.5529291,Europe
BG,2016,0.602,53.747288,0.53368866,Europe
BG,2017,0.616,54.083286,0.53222246,Europe
KM,1996,0.682,60.173702,0.699713,Africa
KM,1997,0.768,60.268665,,Africa
KM,1998,0.768,60.377934,0.7452508,Africa
KM,1999,0.761,60.449581,,Africa
KM,2000,0.75,60.518593,0.7212312,Africa
KM,2001,0.735,60.557541,,Africa
KM,2002,0.735,60.599728,0.67949694,Africa
KM,2003,0.735,60.657066,0.67112258,Africa
KM,2004,0.751,60.719204,0.67999406,Africa
KM,2005,0.743,60.765472,0.67697484,Africa
KM,2006,0.736,60.738152,0.6393236,Africa
KM,2007,0.736,60.782742,0.64134892,Africa
KM,2008,0.736,60.8881,0.6580589,Africa
KM,2009,0.736,60.918556,0.66572674,Africa
KM,2010,0.736,60.901566,0.66138316,Africa
KM,2011,0.736,60.819263,0.65812488,Africa
KM,2012,0.738,60.705135,0.65667516,Africa
KM,2013,0.696,60.576881,0.647992,Africa
KM,2014,0.696,60.34874,0.62244048,Africa
KM,2015,0.73,60.141342,0.64382272,Africa
KM,2016,0.73,59.944893,0.63317364,Africa
KM,2017,0.769,59.788143,0.6369912,Africa
HR,1996,0.631,50.02636,0.61573802,Europe
HR,1997,0.631,50.024979,,Europe
HR,1998,0.623,50.04314,0.61115174,Europe
HR,1999,0.623,50.05563,,Europe
HR,2000,0.32,50.061573,0.51451134,Europe
HR,2001,0.32,50.079334,,Europe
HR,2002,0.31,50.068516,0.45655302,Europe
HR,2003,0.31,50.100716,0.441713,Europe
HR,2004,0.551,50.116524,0.4475719,Europe
HR,2005,0.551,50.142933,0.4662761,Europe
HR,2006,0.551,50.262295,0.48428066,Europe
HR,2007,0.546,50.536926,0.48163432,Europe
HR,2008,0.533,51.318417,0.50211612,Europe
HR,2009,0.523,52.422043,0.50928952,Europe
HR,2010,0.348,52.468552,0.48814632,Europe
HR,2011,0.349,52.446808,0.4872658,Europe
HR,2012,0.349,52.736107,0.49802692,Europe
HR,2013,0.397,51.680229,0.47515596,Europe
HR,2014,0.398,50.724655,0.45619172,Europe
HR,2015,0.399,50.33905,0.45095478,Europe
HR,2016,0.412,50.508404,0.45933384,Europe
HR,2017,0.444,51.201183,0.46265988,Europe
CU,1990,0.375,41.521103,,Americas
CU,1991,0.375,41.44149,,Americas
CU,1992,0.419,41.364948,,Americas
CU,1993,0.419,41.278591,,Americas
CU,1994,0.419,41.206638,,Americas
CU,1995,0.419,41.124214,,Americas
CU,1996,0.419,41.047535,0.4421695,Americas
CU,1997,0.419,40.97438,,Americas
CU,1998,0.419,40.888229,0.42625616,Americas
CU,1999,0.419,40.790413,,Americas
CU,2000,0.419,40.648705,0.42451338,Americas
CU,2001,0.419,40.504253,,Americas
CU,2002,0.419,40.330276,0.4155189,Americas
CU,2003,0.419,40.165215,0.4514399,Americas
CU,2004,0.419,40.000141,0.45376664,Americas
CU,2005,0.419,39.797218,0.44496024,Americas
CU,2006,0.419,39.612602,0.44832016,Americas
CU,2007,0.419,39.400375,0.43863948,Americas
CU,2008,0.419,39.279301,0.44593648,Americas
CU,2009,0.419,39.274094,0.4440756,Americas
CU,2010,0.419,39.067509,0.4374367,Americas
CU,2011,0.419,38.99839,0.44553028,Americas
CU,2012,0.419,39.086773,0.45294544,Americas
CU,2013,0.405,39.160069,0.475967,Americas
CU,2014,0.406,39.274254,0.48631982,Americas
CU,2015,0.415,39.338257,0.4859031,Americas
CU,2016,0.38,39.338364,0.46617226,Americas
CU,2017,0.436,39.387894,0.4468747,Americas
CY,1990,0.246,33.328354,,Asia
CY,1991,0.193,33.193092,,Asia
CY,1992,0.193,33.046745,,Asia
CY,1993,0.193,32.906452,,Asia
CY,1994,0.193,32.773373,,Asia
CY,1995,0.193,32.627598,,Asia
CY,1996,0.195,32.476688,0.2337424,Asia
CY,1997,0.195,32.352528,,Asia
CY,1998,0.195,32.209679,0.2801054,Asia
CY,1999,0.196,32.068836,,Asia
CY,2000,0.186,31.933689,0.2757478,Asia
CY,2001,0.186,31.785358,,Asia
CY,2002,0.186,31.641575,0.2676526,Asia
CY,2003,0.186,31.505672,0.253291,Asia
CY,2004,0.143,31.371241,0.32195344,Asia
CY,2005,0.143,31.232893,0.31862626,Asia
CY,2006,0.143,31.114044,0.2813168,Asia
CY,2007,0.14,30.994686,0.2838068,Asia
CY,2008,0.14,30.71904,0.2590712,Asia
CY,2009,0.141,30.562323,0.317591,Asia
CY,2010,0.142,30.442966,0.3050253,Asia
CY,2011,0.143,32.162106,0.3267276,Asia
CY,2012,0.142,33.60714,0.2497732,Asia
CY,2013,0.164,34.281395,0.2508484,Asia
CY,2014,0.16,35.604969,0.2848438,Asia
CY,2015,0.16,36.962601,0.2985112,Asia
CY,2016,0.156,38.261734,0.33467074,Asia
CY,2017,0.161,38.345688,0.34345422,Asia
CZ,1993,0.252,51.968124,,Europe
CZ,1994,0.252,51.977558,,Europe
CZ,1995,0.252,52.023376,,Europe
CZ,1996,0.252,52.061298,0.36335612,Europe
CZ,1997,0.252,52.114143,,Europe
CZ,1998,0.252,52.154827,0.386999,Europe
CZ,1999,0.261,52.196133,,Europe
CZ,2000,0.254,52.250816,0.45780456,Europe
CZ,2001,0.254,52.292934,,Europe
CZ,2002,0.254,52.317596,0.42405548,Europe
CZ,2003,0.254,52.381721,0.39851382,Europe
CZ,2004,0.254,52.434711,0.41285914,Europe
CZ,2005,0.254,52.542065,0.40253848,Europe
CZ,2006,0.256,52.840111,0.4286831,Europe
CZ,2007,0.257,53.791531,0.4394795,Europe
CZ,2008,0.254,54.60902,0.4283412,Europe
CZ,2009,0.263,54.632458,0.42275804,Europe
CZ,2010,0.242,54.73732,0.43367228,Europe
CZ,2011,0.249,55.539894,0.43164134,Europe
CZ,2012,0.233,55.704411,0.44554636,Europe
CZ,2013,0.236,54.718315,0.4542402,Europe
CZ,2014,0.228,53.383408,0.42644098,Europe
CZ,2015,0.222,50.719589,0.41325282,Europe
CZ,2016,0.221,49.099907,0.39264856,Europe
CZ,2017,0.233,48.53204,0.3864646,Europe
DK,1990,0.005,12.749464,,Europe
DK,1991,0.005,12.412846,,Europe
DK,1992,0.005,12.080991,,Europe
DK,1993,0.005,11.748485,,Europe
DK,1994,0.005,11.424371,,Europe
DK,1995,0.005,11.101326,,Europe
DK,1996,0.005,10.781722,0.0537384,Europe
DK,1997,0.005,10.46117,,Europe
DK,1998,0.005,10.146167,0.0487984,Europe
DK,1999,0.005,9.8384037,,Europe
DK,2000,0.005,9.511837,0.021048,Europe
DK,2001,0.005,9.2040939,,Europe
DK,2002,0.005,8.8945007,0.0260284,Europe
DK,2003,0.005,8.5842476,0.0155758,Europe
DK,2004,0.005,8.2954092,0.013638,Europe
DK,2005,0.005,8.0149755,0.042301,Europe
DK,2006,0.005,7.737587,0.00600180000000004,Europe
DK,2007,0.005,7.6197982,0.0107948,Europe
DK,2008,0.005,7.8221989,0.0213872,Europe
DK,2009,0.005,7.4605312,0.010701,Europe
DK,2010,0.005,7.3899589,0.0282014,Europe
DK,2011,0.005,7.067162,0.0191142,Europe
DK,2012,0.005,7.7733951,0.0237842,Europe
DK,2013,0.006,8.5546217,0.0190198,Europe
DK,2014,0.006,9.6840582,0.050548,Europe
DK,2015,0.011,10.871845,0.0577848,Europe
DK,2016,0.01,11.870868,0.0538818,Europe
DK,2017,0.01,12.61292,0.0613242,Europe
GQ,1996,0.886,71.448082,0.7528738,Africa
GQ,1997,0.886,71.658356,,Africa
GQ,1998,0.886,71.856461,0.7615096,Africa
GQ,1999,0.886,72.022858,,Africa
GQ,2000,0.886,72.23288,0.8092996,Africa
GQ,2001,0.886,72.394432,,Africa
GQ,2002,0.886,72.541664,0.7853396,Africa
GQ,2003,0.886,72.672974,0.8030368,Africa
GQ,2004,0.886,72.780083,0.8325398,Africa
GQ,2005,0.886,72.702606,0.8228946,Africa
GQ,2006,0.886,72.525375,0.8171686,Africa
GQ,2007,0.886,72.397064,0.8005964,Africa
GQ,2008,0.886,72.296005,0.793157,Africa
GQ,2009,0.886,72.224976,0.7933044,Africa
GQ,2010,0.89,72.207405,0.7938158,Africa
GQ,2011,0.89,72.173485,0.7926188,Africa
GQ,2012,0.89,72.220688,0.804771,Africa
GQ,2013,0.89,72.355499,0.818744,Africa
GQ,2014,0.89,72.595131,0.8545522,Africa
GQ,2015,0.89,72.768982,0.8531782,Africa
GQ,2016,0.89,72.885544,0.8611764,Africa
GQ,2017,0.89,72.953346,0.8652722,Africa
EE,1996,0.196,35.557423,0.4101554,Europe
EE,1997,0.196,35.428619,,Europe
EE,1998,0.21,35.292095,0.36960156,Europe
EE,1999,0.149,35.174927,,Europe
EE,2000,0.072,35.035473,0.33212652,Europe
EE,2001,0.072,34.893127,,Europe
EE,2002,0.072,34.757786,0.35199202,Europe
EE,2003,0.072,34.611176,0.31725692,Europe
EE,2004,0.06,34.473053,0.30322208,Europe
EE,2005,0.044,34.330334,0.2935172,Europe
EE,2006,0.049,34.243256,0.2959926,Europe
EE,2007,0.049,34.184425,0.2993482,Europe
EE,2008,0.044,33.889332,0.30188486,Europe
EE,2009,0.044,32.88723,0.2984832,Europe
EE,2010,0.036,30.895185,0.30096654,Europe
EE,2011,0.036,29.522284,0.2894998,Europe
EE,2012,0.037,28.76923,0.2807924,Europe
EE,2013,0.035,27.771866,0.2622478,Europe
EE,2014,0.036,26.396523,0.2393088,Europe
EE,2015,0.035,25.31694,0.2412704,Europe
EE,2016,0.035,24.777344,0.245531,Europe
EE,2017,0.035,24.835974,0.2515174,Europe
FJ,1996,0.302,41.208839,0.36813948,Oceania
FJ,1997,0.302,41.135246,,Oceania
FJ,1998,0.302,41.069828,0.39956284,Oceania
FJ,1999,0.302,40.998928,,Oceania
FJ,2000,0.244,40.937645,0.43728206,Oceania
FJ,2001,0.303,40.867016,,Oceania
FJ,2002,0.283,40.790897,0.44076118,Oceania
FJ,2003,0.283,40.712444,0.48868292,Oceania
FJ,2004,0.283,40.637604,0.4683011,Oceania
FJ,2005,0.283,40.545761,0.56034458,Oceania
FJ,2006,0.283,40.475021,0.49823356,Oceania
FJ,2007,0.2,39.908604,0.50931744,Oceania
FJ,2008,0.195,39.279709,0.5096267,Oceania
FJ,2009,0.191,38.572018,0.56848328,Oceania
FJ,2010,0.205,37.776047,0.59181836,Oceania
FJ,2011,0.205,37.68425,0.5251753,Oceania
FJ,2012,0.212,37.445774,0.52202068,Oceania
FJ,2013,0.21,37.101467,0.5242197,Oceania
FJ,2014,0.185,37.066181,0.46414832,Oceania
FJ,2015,0.203,36.953857,0.46601616,Oceania
FJ,2016,0.206,36.892872,0.4739416,Oceania
FJ,2017,0.204,36.864311,0.42819048,Oceania
FI,1990,0.032,13.65986,,Europe
FI,1991,0.032,13.328639,,Europe
FI,1992,0.032,13.00638,,Europe
FI,1993,0.032,12.682841,,Europe
FI,1994,0.032,12.352019,,Europe
FI,1995,0.032,12.030743,,Europe
FI,1996,0.032,11.710705,0.0586256,Europe
FI,1997,0.032,11.40423,,Europe
FI,1998,0.032,11.108505,0.0481868,Europe
FI,1999,0.032,10.80642,,Europe
FI,2000,0.032,10.501419,0.0113816,Europe
FI,2001,0.032,10.198229,,Europe
FI,2002,0.032,9.9076824,0.0141226,Europe
FI,2003,0.032,9.6139736,0.0124458,Europe
FI,2004,0.032,9.3301096,0.012977,Europe
FI,2005,0.032,9.0996428,0.0349854,Europe
FI,2006,0.032,8.9155407,0.00700560000000001,Europe
FI,2007,0.032,8.8132448,0.01989,Europe
FI,2008,0.032,9.122859,0.032548,Europe
FI,2009,0.032,9.2224684,0.0497616,Europe
FI,2010,0.032,8.9611368,0.0680424,Europe
FI,2011,0.032,8.968504,0.0602816,Europe
FI,2012,0.032,9.0137701,0.0529478,Europe
FI,2013,0.027,8.8690948,0.0595748,Europe
FI,2014,0.027,8.7880011,0.066845,Europe
FI,2015,0.033,8.6233234,0.0449352,Europe
FI,2016,0.033,8.4295902,0.0520944,Europe
FI,2017,0.034,8.2231531,0.0568378,Europe
GR,1990,0.409,47.523579,,Europe
GR,1991,0.409,47.522068,,Europe
GR,1992,0.409,47.514858,,Europe
GR,1993,0.409,47.517666,,Europe
GR,1994,0.409,47.507286,,Europe
GR,1995,0.4,47.513065,,Europe
GR,1996,0.4,47.506779,0.43226916,Europe
GR,1997,0.4,47.520283,,Europe
GR,1998,0.397,47.519295,0.34250916,Europe
GR,1999,0.397,47.542778,,Europe
GR,2000,0.397,47.545132,0.36814274,Europe
GR,2001,0.397,47.552036,,Europe
GR,2002,0.397,47.562466,0.4151738,Europe
GR,2003,0.397,47.572941,0.42223184,Europe
GR,2004,0.397,47.587055,0.4070081,Europe
GR,2005,0.397,47.655544,0.42835292,Europe
GR,2006,0.397,47.810627,0.42724282,Europe
GR,2007,0.396,48.652191,0.44652342,Europe
GR,2008,0.396,50.733528,0.47328796,Europe
GR,2009,0.398,52.493824,0.48650608,Europe
GR,2010,0.39,53.418854,0.51155538,Europe
GR,2011,0.379,54.852497,0.51976376,Europe
GR,2012,0.378,55.221771,0.53784436,Europe
GR,2013,0.23,53.480595,0.50906228,Europe
GR,2014,0.231,52.30809,0.52447762,Europe
GR,2015,0.211,50.744293,0.51532276,Europe
GR,2016,0.213,49.586235,0.51841714,Europe
GR,2017,0.212,49.185436,0.52766918,Europe
GY,1990,0.564,59.412941,,Americas
GY,1991,0.564,59.498436,,Americas
GY,1992,0.564,59.608894,,Americas
GY,1993,0.482,59.704281,,Americas
GY,1994,0.461,59.795223,,Americas
GY,1995,0.461,59.886631,,Americas
GY,1996,0.466,59.987301,0.5281284,Americas
GY,1997,0.579,60.090405,,Americas
GY,1998,0.602,60.194908,0.56577826,Americas
GY,1999,0.592,60.270351,,Americas
GY,2000,0.649,60.368832,0.57908496,Americas
GY,2001,0.649,60.448711,,Americas
GY,2002,0.649,60.556671,0.58669684,Americas
GY,2003,0.649,60.666183,0.579512,Americas
GY,2004,0.649,60.753986,0.58951318,Americas
GY,2005,0.649,60.851753,0.61202658,Americas
GY,2006,0.649,60.959312,0.61693594,Americas
GY,2007,0.649,60.496151,0.61869958,Americas
GY,2008,0.649,59.71048,0.61129878,Americas
GY,2009,0.649,58.464237,0.60794274,Americas
GY,2010,0.649,57.727741,0.61173,Americas
GY,2011,0.649,58.737595,0.62164008,Americas
GY,2012,0.649,60.093369,0.65086582,Americas
GY,2013,0.626,60.142963,0.63016756,Americas
GY,2014,0.626,59.479691,0.64830208,Americas
