t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,t_gender,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
CNEP,3,PT,2005,CNEP3PT1,0,44.2195739318797,,0.198377581120944,1,-0.555789316371371,0.314493735569757,5,,,,,,,,0.514178659491567,,,1356
CNEP,3,PT,2005,CNEP3PT1,1,38.3143717265077,,0.23584229390681,1,-0.304977735096736,0.379318329195807,5,,,,,,,,0.542294674036768,,,1395
CNEP,3,UY,2005,CNEP3UY1,0,33.5779816513762,,0.161538461538462,1,-0.0419089572535269,0.570171817315335,6,,,,,,,,0.504899725915873,,,390
CNEP,3,UY,2005,CNEP3UY1,1,30,,0.150278293135436,1,0.165601584643634,0.609009522851097,6,,,,,,,,0.459118801403605,,,539
EB,19,BE,1983,EB19BE1,0,49.8878923766816,,0.116831683168317,1,-0.425465494625619,0.298104631926986,9,,,,,,,,,0.328555922800394,,505
EB,19,BE,1983,EB19BE1,1,47.1757322175732,,0.103189493433396,1,-0.455242770852089,0.409321065858609,9,,,,,,,,,0.405611241873296,,533
EB,19,DE-W,1983,EB19DE-W1,0,61.5963018891558,,0.173745173745174,1,-0.996766958943462,-0.248621961626289,12,,,,,,,,,0.154386242008228,,518
EB,19,DE-W,1983,EB19DE-W1,1,51.9733127920648,,0.214689265536723,1,-1.20460079662482,0.0031216561129756,12,,,,,,,,,0.118992630099028,,531
EB,19,DK,1983,EB19DK1,0,55.894514210677,,0.142292490118577,1,-1.15943921677543,0.0408671445412908,8,,,,,,,,,0.361322706758689,,506
EB,19,DK,1983,EB19DK1,1,49.9734796174662,,0.293666026871401,1,-1.17869226790351,0.165248474873458,8,,,,,,,,,0.359362399851329,,521
EB,19,FR,1983,EB19FR1,0,53.572304940015,,0.157349896480331,1,-1.15661176354046,-0.109759314516976,10,,,,,,,,,0.425832324981725,,483
EB,19,FR,1983,EB19FR1,1,53.589298406802,,0.147727272727273,1,-1.03212021278374,-0.165813639162988,10,,,,,,,,,0.424439134477069,,528
EB,19,GB-GBN,1983,EB19GB-GBN1,0,62.5949472057882,,0.21881390593047,1,-0.827133052444889,-0.440225392271296,10,,,,,,,,,0.421007445730404,,489
EB,19,GB-GBN,1983,EB19GB-GBN1,1,57.9493586075612,,0.272388059701493,1,-1.02786045599237,-0.369668203866983,10,,,,,,,,,0.411165111932808,,536
EB,19,GB-NIR,1983,EB19GB-NIR1,0,60.5042016806723,,0.260869565217391,1,-1.1318420151766,-0.258263812931345,11,,,,,,,,,0.485963522177929,,161
EB,19,GB-NIR,1983,EB19GB-NIR1,1,59.7142857142857,,0.347826086956522,1,-0.995850631723354,-0.161742112365991,11,,,,,,,,,0.418329087201546,,161
EB,19,GR,1983,EB19GR1,0,49.5555555555556,,0.0683229813664596,1,0.184789412397191,0.235802273250579,11,,,,,,,,,0.471936363678403,,483
EB,19,GR,1983,EB19GR1,1,46.5701559020045,,0.131528046421663,1,0.172016742891527,0.21617332845871,11,,,,,,,,,0.417706144732542,,517
EB,19,IE,1983,EB19IE1,0,66.5165165165165,,0.31340206185567,1,-0.950296759381427,-0.426511484385679,11,,,,,,,,,0.439512436638141,,485
EB,19,IE,1983,EB19IE1,1,64.0070921985816,,0.436,1,-1.03506330832037,-0.308999882489369,11,,,,,,,,,0.378149825958375,,500
EB,19,IT,1983,EB19IT1,0,57.4715261958998,,0.14591439688716,1,-0.39904297295714,-0.134287873565032,11,,,,,,,,,0.368242889524736,,514
EB,19,IT,1983,EB19IT1,1,54.7671840354767,,0.127659574468085,1,-0.525067713539943,-0.177755602379513,11,,,,,,,,,0.417922083844459,,517
EB,19,LU,1983,EB19LU1,0,61.0852713178295,,0.134228187919463,1,-0.716804803212508,-0.411757357888169,11,,,,,,,,,0.463274717431902,,149
EB,19,LU,1983,EB19LU1,1,57.5735294117647,,0.0993377483443709,1,-0.787927799603819,-0.414594261433202,11,,,,,,,,,0.387722265679223,,151
EB,19,NL,1983,EB19NL1,0,56.0841850814771,,0.0777096114519427,1,-1.1250990045918,-0.251683159612573,12,,,,,,,,,0.344938486310764,,489
EB,19,NL,1983,EB19NL1,1,49.6400525990725,,0.129666011787819,1,-1.15902114457771,-0.0719764228347376,12,,,,,,,,,0.318211604695258,,509
EB,21,BE,1984,EB21BE1,0,41.2470725995316,,0.135627530364372,1,-0.233143164085846,0.446012374631343,9,,,,,,,,,0.439864914549182,,494
EB,21,BE,1984,EB21BE1,1,37.7053990610329,,0.187022900763359,1,-0.440818491192285,0.424096116039284,9,,,,,,,,,0.389451407340711,,524
EB,21,DE-W,1984,EB21DE-W1,0,69.2652640334452,,0.14902807775378,1,-0.596531157337966,-0.588145401641172,12,,,,,,,,,0.171840121420984,,463
EB,21,DE-W,1984,EB21DE-W1,1,58.5002741767834,,0.147448015122873,1,-1.04604753343084,-0.318153786268175,12,,,,,,,,,0.244523023182584,,529
EB,21,DK,1984,EB21DK1,0,58.2116002444541,,0.171428571428571,1,-1.10410404428769,-0.173806203948576,8,,,,,,,,,0.235396980150755,,490
EB,21,DK,1984,EB21DK1,1,51.5746226663714,,0.24901185770751,1,-1.18328489587473,-0.0196397275169584,8,,,,,,,,,0.249978469302536,,506
EB,21,FR,1984,EB21FR1,0,57.0931789395245,,0.133196721311475,1,-1.12722105645055,-0.241523073455409,10,,,,,,,,,0.404293907411151,,488
EB,21,FR,1984,EB21FR1,1,55.6634277794729,,0.155470249520154,1,-1.07090820863002,-0.213686112924486,10,,,,,,,,,0.449671807303046,,521
EB,21,GB-GBN,1984,EB21GB-GBN1,0,67.4072001987064,,0.216599190283401,1,-0.624470193331462,-0.657451683079457,10,,,,,,,,,0.406842211871805,,494
EB,21,GB-GBN,1984,EB21GB-GBN1,1,55.2769973197008,,0.293795620437956,1,-1.1335398857706,-0.223535359875919,10,,,,,,,,,0.450111553238296,,548
EB,21,GB-NIR,1984,EB21GB-NIR1,0,67.8125,,0.376623376623377,1,-1.02078574375669,-0.55136751473945,11,,,,,,,,,0.172119189350378,,154
EB,21,GB-NIR,1984,EB21GB-NIR1,1,63.469387755102,,0.383647798742138,1,-1.20774687114209,-0.301387844741182,11,,,,,,,,,0.325578799539807,,159
EB,21,GR,1984,EB21GR1,0,28.326756217263,,0,1,1.73075820489261,0.927934472212658,10,,,,,,,,,0.485093812121343,,484
EB,21,GR,1984,EB21GR1,1,26.772893351953,,0.00193798449612403,1,0.542991097348472,0.556460778135457,10,,,,,,,,,0.459291863711524,,516
EB,21,IE,1984,EB21IE1,0,65.5045871559633,,0.339393939393939,1,-1.02552554817916,-0.470755032708069,11,,,,,,,,,0.414703028980606,,495
EB,21,IE,1984,EB21IE1,1,64.4781144781145,,0.406,1,-1.00920107628108,-0.424783419597329,11,,,,,,,,,0.381676955793454,,500
EB,21,IT,1984,EB21IT1,0,62.7947598253275,,0.115830115830116,1,-0.646307224666901,-0.314860407154279,11,,,,,,,,,0.303207692395033,,518
EB,21,IT,1984,EB21IT1,1,58.0942184154176,,0.138376383763838,1,-0.681630714735389,-0.208917300311999,11,,,,,,,,,0.339771060436449,,542
EB,21,LU,1984,EB21LU1,0,66.5322580645161,,0.132867132867133,1,0.0624757620306231,-0.605673710202732,11,,,,,,,,,0.457576846737196,,143
EB,21,LU,1984,EB21LU1,1,55.9574468085106,,0.101910828025478,1,-0.968658020863076,-0.0528984819206679,11,,,,,,,,,0.416596050411397,,157
EB,21,NL,1984,EB21NL1,0,55.2123963723023,,0.106918238993711,1,-1.08241502430909,-0.198092360241129,12,,,,,,,,,0.406540035178861,,477
EB,21,NL,1984,EB21NL1,1,49.4554981555989,,0.109665427509294,1,-1.09606743028298,-0.0887941263530044,12,,,,,,,,,0.276458484565126,,538
EB,31,BE,1989,EB31BE1,0,50.8509530445886,,0.346473029045643,1,-1.19755805308345,0.101062578279788,12,,,,,,,,,0.383041296485674,,482
EB,31,BE,1989,EB31BE1,1,46.0852370036513,,0.389210019267823,1,-1.00426268806196,0.223485186036535,12,,,,,,,,,0.423359436908222,,519
EB,31,DE-W,1989,EB31DE-W1,0,68.8159039490867,,0.150375939849624,1,-0.912328809692718,-0.378469346736502,12,,,,,,,,,0.161605703518321,,532
EB,31,DE-W,1989,EB31DE-W1,1,57.8468356107508,,0.15650406504065,1,-1.27414887814012,-0.0872230224465459,12,,,,,,,,,0.107227546251185,,492
EB,31,DK,1989,EB31DK1,0,53.5023405602694,,0.109375,1,-1.16226241403032,-0.185601552006951,12,,,,,,,,,0.200167130402952,,512
EB,31,DK,1989,EB31DK1,1,50.7640434880566,,0.181274900398406,1,-1.31924340901234,-0.0291283716908992,12,,,,,,,,,0.249272794353892,,502
EB,31,ES,1989,EB31ES1,0,56.8693962478148,,0.258726899383984,1,-1.14776229128143,-0.0723388762582577,12,,,,,,,,,0.496895203475974,,487
EB,31,ES,1989,EB31ES1,1,48.4897616380915,,0.262645914396887,1,-1.15236725748824,0.141782251087602,12,,,,,,,,,0.355073275393224,,514
EB,31,FR,1989,EB31FR1,0,64.0246714555092,,0.114754098360656,1,-0.827854074023133,-0.544486832570164,12,,,,,,,,,0.36461340749039,,488
EB,31,FR,1989,EB31FR1,1,58.8052037979939,,0.108527131782946,1,-1.08257254828265,-0.316942800726373,12,,,,,,,,,0.350049350161869,,516
EB,31,GB-GBN,1989,EB31GB-GBN1,0,64.5039832327414,,0.21380846325167,1,-0.791140229581048,-0.673858065607009,12,,,,,,,,,0.352106851142576,,449
EB,31,GB-GBN,1989,EB31GB-GBN1,1,57.5889246517993,,0.239089184060721,1,-1.25708777466065,-0.253330033139847,12,,,,,,,,,0.438254070754283,,527
EB,31,GB-NIR,1989,EB31GB-NIR1,0,48.2159503019309,,0.469798657718121,1,-1.24932513357085,0.222631937750875,12,,,,,,,,,0.526546336184094,,149
EB,31,GB-NIR,1989,EB31GB-NIR1,1,48.1711501636724,,0.423841059602649,1,-1.29854100651855,0.081884675195403,12,,,,,,,,,0.555716126390109,,151
EB,31,GR,1989,EB31GR1,0,56.0137535058971,,0.130165289256198,1,-0.916466283373229,-8.86061698481321e-05,12,,,,,,,,,0.414097897624783,,484
EB,31,GR,1989,EB31GR1,1,51.2783929630938,,0.180232558139535,1,-0.966335557540172,0.0432809101788182,12,,,,,,,,,0.398212820009852,,516
EB,31,IE,1989,EB31IE1,0,59.7362169575047,,0.419607843137255,1,-0.732243793280588,-0.207902425367739,12,,,,,,,,,0.417095793531394,,510
EB,31,IE,1989,EB31IE1,1,57.3276520046899,,0.433467741935484,1,-1.09043279692134,-0.0763230227811178,12,,,,,,,,,0.473725447413662,,496
EB,31,IT,1989,EB31IT1,0,58.3870520439429,,0.189243027888446,1,-1.34390315595986,-0.108025974825861,12,,,,,,,,,0.377534940446499,,502
EB,31,IT,1989,EB31IT1,1,54.7811798059716,,0.184615384615385,1,-1.25522443237308,-0.057713117909081,12,,,,,,,,,0.433072531412668,,520
EB,31,LU,1989,EB31LU1,0,61.7326363851858,,0.262857142857143,1,-1.52903931591964,-0.136303312652817,12,,,,,,,,,0.515685637184494,,175
EB,31,LU,1989,EB31LU1,1,56.4254027618759,,0.3203125,1,-1.62971998414189,-0.0133849510908288,12,,,,,,,,,0.290140464778694,,128
EB,31,NL,1989,EB31NL1,0,64.2576084663,,0.100858369098712,1,-0.831911620141886,-0.603975582188831,12,,,,,,,,,0.345121801106701,,466
EB,31,NL,1989,EB31NL1,1,53.7621784001719,,0.105545617173524,1,-1.02164028351438,-0.350792253476742,12,,,,,,,,,0.184529168756632,,559
EB,31,PT,1989,EB31PT1,0,55.3738923002346,,0.159420289855072,1,-1.16899938066566,-0.197668404046098,12,,,,,,,,,0.371921585411867,,483
EB,31,PT,1989,EB31PT1,1,51.2018627035207,,0.158607350096712,1,-1.33156493939876,-0.0550679091635985,12,,,,,,,,,0.39660531136221,,517
EB,54.1,AT,2000,EB54.1AT1,0,53.1608459539379,,0.307692307692308,1,-0.111294290122867,0.163199100309129,12,,,,,,,,,0.263342708136684,,429
EB,54.1,AT,2000,EB54.1AT1,1,47.5415643187479,,0.329246935201401,1,-0.386919452436572,-0.135851221615716,12,,,,,,,,,0.227983881898999,,571
EB,54.1,BE,2000,EB54.1BE1,0,51.305630022724,,0.445344129554656,1,-1.02778685311031,0.314285494311683,12,,,,,,,,,0.334026939230425,,494
EB,54.1,BE,2000,EB54.1BE1,1,45.7011921532783,,0.492779783393502,1,-0.740502487182324,0.512817736846736,12,,,,,,,,,0.372530097601503,,554
EB,54.1,DE-E,2000,EB54.1DE-E1,0,54.7924882095979,,0.168067226890756,1,-1.03456691443567,-0.314343123136045,12,,,,,,,,,0.291678663943449,,476
EB,54.1,DE-E,2000,EB54.1DE-E1,1,48.3322997588146,,0.184014869888476,1,-1.26770453875617,-0.0217990796084732,12,,,,,,,,,0.189338874845072,,538
EB,54.1,DE-W,2000,EB54.1DE-W1,0,69.1751047662375,,0.175050301810865,1,-0.467697533312827,-0.707876999092624,12,,,,,,,,,0.257539858822895,,497
EB,54.1,DE-W,2000,EB54.1DE-W1,1,59.6442646301822,,0.189922480620155,1,-1.10457178255604,-0.335259090107881,12,,,,,,,,,0.273771372715669,,516
EB,54.1,DK,2000,EB54.1DK1,0,59.9473306558401,,0.0873015873015873,1,-1.12458416628994,-0.33015899598568,12,,,,,,,,,0.162004927460836,,504
EB,54.1,DK,2000,EB54.1DK1,1,48.7118111543942,,0.11491935483871,1,-1.31219293404106,0.056144010038189,12,,,,,,,,,0.221626219051069,,496
EB,54.1,ES,2000,EB54.1ES1,0,76.8316323473012,,0.430327868852459,1,0.0893145677279548,-0.912988195663733,12,,,,,,,,,0.466079564259061,,488
EB,54.1,ES,2000,EB54.1ES1,1,67.324324284946,,0.4765625,1,-0.437276115667482,-0.623495749886733,12,,,,,,,,,0.515151352850433,,512
EB,54.1,FI,2000,EB54.1FI1,0,39.3705071857894,,0.0788381742738589,1,-0.717280235746384,0.529318899757442,12,,,,,,,,,0.264790169325188,,482
EB,54.1,FI,2000,EB54.1FI1,1,30.5606953782067,,0.125703564727955,1,0.0402699839556386,0.955361436394335,12,,,,,,,,,0.241970667453764,,533
EB,54.1,FR,2000,EB54.1FR1,0,59.491712190618,,0.279260780287474,1,-1.00219179452063,-0.404980094225835,12,,,,,,,,,0.223544574434218,,487
EB,54.1,FR,2000,EB54.1FR1,1,54.4345600618837,,0.275193798449612,1,-1.17071252080208,-0.215150653300038,12,,,,,,,,,0.272538962087605,,516
EB,54.1,GB-GBN,2000,EB54.1GB-GBN1,0,69.0775145444409,,0.469428007889546,1,-1.02906927531978,-0.532628204189781,12,,,,,,,,,0.450586078711977,,507
EB,54.1,GB-GBN,2000,EB54.1GB-GBN1,1,61.1944610871165,,0.431941923774955,1,-1.19850457061482,-0.350653548163614,12,,,,,,,,,0.393787228232813,,551
EB,54.1,GB-NIR,2000,EB54.1GB-NIR1,0,65.5639599767254,,0.529411764705882,1,-1.27476630257612,-0.506552243001072,12,,,,,,,,,0.117654575412652,,153
EB,54.1,GB-NIR,2000,EB54.1GB-NIR1,1,63.0070303064301,,0.51875,1,-1.01072303950924,-0.440575928773982,12,,,,,,,,,0.474198759880962,,160
EB,54.1,GR,2000,EB54.1GR1,0,44.3540704735331,,0.269461077844311,1,-0.769243632437882,0.325442895427609,12,,,,,,,,,0.382110311614153,,501
EB,54.1,GR,2000,EB54.1GR1,1,38.2470976929105,,0.253493013972056,1,-0.619466298486616,0.377989538200696,12,,,,,,,,,0.351894351205617,,501
EB,54.1,IE,2000,EB54.1IE1,0,61.2965304805589,,0.604989604989605,1,-0.964556691590096,-0.591164185949149,12,,,,,,,,,0.432368546662694,,481
EB,54.1,IE,2000,EB54.1IE1,1,57.8849465466733,,0.626923076923077,1,-1.3496335389144,-0.321689834207289,12,,,,,,,,,0.445666351790307,,520
EB,54.1,IT,2000,EB54.1IT1,0,61.2070064219607,,0.482328482328482,1,-0.905248430907708,-0.0930988682143258,12,,,,,,,,,0.365394327411867,,481
EB,54.1,IT,2000,EB54.1IT1,1,57.9971663865008,,0.464426877470356,1,-0.980239352786485,-0.0140275303743689,12,,,,,,,,,0.353374458053189,,506
EB,54.1,LU,2000,EB54.1LU1,0,57.3989791654016,,0.51,1,-1.54650044729922,0.016211362592285,12,,,,,,,,,0.462598327074185,,300
EB,54.1,LU,2000,EB54.1LU1,1,48.5637346445779,,0.504854368932039,1,-1.37328485234008,0.150838940159643,12,,,,,,,,,0.357641163516006,,309
EB,54.1,NL,2000,EB54.1NL1,0,63.4292526842538,,0.183098591549296,1,-0.890634238640338,-0.518139255672433,12,,,,,,,,,0.20663084077719,,497
EB,54.1,NL,2000,EB54.1NL1,1,52.4993762511027,,0.14792899408284,1,-1.17855525270813,-0.176587543100213,12,,,,,,,,,0.0939866210383856,,507
EB,54.1,NO,2001,EB54.1NO1,0,66.092521733659,,0.0671936758893281,1,-0.855193837130642,-0.462195602144911,12,,,,,,,,0.310763844714214,0.257462589373017,0.749930338324878,506
EB,54.1,NO,2001,EB54.1NO1,1,58.9193901699031,,0.0970873786407767,1,-1.222365307082,-0.163870307121905,12,,,,,,,,0.301083948342052,0.189536338921612,0.702628288686218,515
EB,54.1,PT,2000,EB54.1PT1,0,33.1866726101691,,0.368200836820084,1,1.20644201000774,0.979539952785897,12,,,,,,,,,0.434037223799952,,478
EB,54.1,PT,2000,EB54.1PT1,1,24.0045960127336,,0.333333333333333,1,1.79607839271044,1.10089310253684,12,,,,,,,,,0.477983017082235,,522
EB,54.1,SE,2000,EB54.1SE1,0,44.1999903541183,,0.098,1,-0.336337997949039,0.556477456551855,12,,,,,,,,,0.195277966358657,,500
EB,54.1,SE,2000,EB54.1SE1,1,37.7399737719127,,0.174,1,-0.417785881642573,0.593606949692524,12,,,,,,,,,0.208370747380802,,500
EQLS,1,AT,2003,EQLS1AT1,0,65.6138630788284,,0.211267605633803,1,0.742556815153685,0.943243530084756,19,,,,,,,,0.211270982800125,0.305907015145024,0.58345373000632,426
EQLS,1,AT,2003,EQLS1AT1,1,58.8111156968856,,0.194492254733219,1,2.7268714358609,1.35366967935415,19,,,,,,,,0.139252080788214,0.289342064989651,0.429465044445111,581
EQLS,1,BE,2003,EQLS1BE1,0,59.7749331338819,,0.327906976744186,1,2.16455299914129,1.24053161195359,19,,,,,,,,0.367552063428793,0.39442654324676,0.790413147888442,430
EQLS,1,BE,2003,EQLS1BE1,1,55.3166549383716,,0.299130434782609,1,1.7184060173805,1.18730477638983,19,,,,,,,,0.321799641688618,0.2963684112578,0.77980632117066,575
EQLS,1,BG,2003,EQLS1BG1,0,15.8046677083752,,0.0826210826210826,1,11.8551176632509,2.5546741711504,9,,,,,,,,0.300155977287197,0.25682172394777,0.843291845752411,351
EQLS,1,BG,2003,EQLS1BG1,1,15.0874078581871,,0.0899390243902439,1,189.628418607411,10.9258060876817,9,,,,,,,,0.390117643571764,0.386250695569648,0.890476633031793,656
EQLS,1,CY,2003,EQLS1CY1,0,54.9002637413841,,0.263736263736264,1,2.43048240716318,1.39502791717553,19,,,,,,,,0.471695504948345,0.554542126405005,0.919542023754332,273
EQLS,1,CY,2003,EQLS1CY1,1,49.0725596540762,,0.329230769230769,1,2.96069432312092,1.49615226474407,19,,,,,,,,0.559194532500335,0.536103005480934,0.883463586774489,325
EQLS,1,CZ,2003,EQLS1CZ1,0,32.9476328443704,,0.313953488372093,1,11.0522941631314,2.52679407160307,16,,,,,,,,0.272171409292538,0.249648740767606,0.627781161868603,430
EQLS,1,CZ,2003,EQLS1CZ1,1,28.6880218654403,,0.263716814159292,1,61.036427706837,5.58969398182884,16,,,,,,,,0.375334504671721,0.430305475425696,0.694633941648082,565
EQLS,1,DE,2003,EQLS1DE1,0,50.5501977084827,,0.190371991247265,1,0.899494607060342,1.0835564235976,19,,,,,,,,0.268745405240531,0.328592426019943,0.589186793408223,457
EQLS,1,DE,2003,EQLS1DE1,1,48.8165246125929,,0.194957983193277,1,1.47556309013388,1.22098413139674,19,,,,,,,,0.228470240477238,0.301152040875581,0.471547323441844,595
EQLS,1,DK,2003,EQLS1DK1,0,73.0162548497715,,0.0960187353629976,1,-0.674825086324612,0.427431268334306,19,,,,,,,,0.311693771765119,0.192211004411451,0.514442630187324,427
EQLS,1,DK,2003,EQLS1DK1,1,65.2933905972902,,0.108391608391608,1,0.00497695290673406,0.868034229525351,19,,,,,,,,0.358587895487141,0.309131891557597,0.526827077875062,572
EQLS,1,EE,2003,EQLS1EE1,0,22.2159216787697,,0.0707547169811321,1,25.4058717182647,4.32394087601343,18,,,,,,,,0.29362733242296,0.13021389387166,0.584383938827712,212
EQLS,1,EE,2003,EQLS1EE1,1,18.7493414535656,,0.0686015831134565,1,15.1683663331284,3.41271298362072,18,,,,,,,,0.312919567420767,0.276709192890994,0.736414824825731,379
EQLS,1,ES,2003,EQLS1ES1,0,51.0726986085378,,0.324766355140187,1,2.74794422577638,1.48866739414084,19,,,,,,,,0.391876631685497,0.412153773795201,0.869894471014102,428
EQLS,1,ES,2003,EQLS1ES1,1,44.178210810577,,0.332755632582322,1,4.21069454487869,1.73601476602657,19,,,,,,,,0.390392632123101,0.437410382704377,0.843848768822355,577
EQLS,1,FI,2003,EQLS1FI1,0,63.4501918910476,,0.0778894472361809,1,0.700430097207833,0.881294146250358,19,,,,,,,,0.264473670608344,0.3195868320026,0.779568295542178,398
EQLS,1,FI,2003,EQLS1FI1,1,60.7608564272817,,0.120200333889816,1,0.722392774488725,1.12948316929811,19,,,,,,,,0.329664082539462,0.338240111609363,0.71541058321,599
EQLS,1,FR,2003,EQLS1FR1,0,62.5561152624197,,0.221198156682028,1,1.24079459720838,1.22157229738187,19,,,,,,,,0.412218340372254,0.455649329860121,0.79304942554109,434
EQLS,1,FR,2003,EQLS1FR1,1,58.6791793874216,,0.253756260434057,1,2.1665471459379,1.47724253610372,19,,,,,,,,0.350569492551802,0.379505626636358,0.811389689836596,599
EQLS,1,GB,2003,EQLS1GB1,0,70.1943866158924,,0.315521628498728,1,-1.00769009930325,0.546783967791546,19,,,,,,,,0.388836928613629,0.471955036393942,0.705283241580563,393
EQLS,1,GB,2003,EQLS1GB1,1,63.6474938238282,,0.382875605815832,1,-0.668763463742002,0.748191530640452,19,,,,,,,,0.326638947125589,0.454249799514975,0.628596660846847,619
EQLS,1,GR,2003,EQLS1GR1,0,41.1557903432525,,0.431754874651811,1,2.25464481882895,1.27220762719005,19,,,,,,,,0.327641455733468,0.421714011210265,0.907879363759174,359
EQLS,1,GR,2003,EQLS1GR1,1,38.8984309078356,,0.415241057542768,1,5.87783489634096,2.10102229716317,19,,,,,,,,0.474587116780181,0.511207926121169,0.889666905057845,643
EQLS,1,HU,2003,EQLS1HU1,0,27.2729558005459,,0.160427807486631,1,18.7965598530872,3.67550767423955,17,,,,,,,,0.418779163888182,0.398980968887301,0.754913308781736,374
EQLS,1,HU,2003,EQLS1HU1,1,24.0879751095859,,0.154704944178628,1,22.0651081795772,3.69904278422624,17,,,,,,,,0.40365006280123,0.378609783939289,0.851810623617541,627
EQLS,1,IE,2003,EQLS1IE1,0,65.5946899542754,,0.551801801801802,1,-0.207763446348694,0.753394554402646,18,,,,,,,,0.421535648713404,0.389075987263288,0.788815277193211,444
EQLS,1,IE,2003,EQLS1IE1,1,61.0288654441084,,0.532967032967033,1,-0.380591570133567,0.714274631078898,18,,,,,,,,0.375916025433783,0.46265772586306,0.758604507283843,546
EQLS,1,IT,2003,EQLS1IT1,0,58.0061303653547,,0.38860103626943,1,1.33843981707584,1.21211765465009,18,,,,,,,,0.482821689518254,0.444696587720069,0.895387814324072,386
EQLS,1,IT,2003,EQLS1IT1,1,49.5282721794053,,0.359223300970874,1,2.64679467030614,1.46549151818879,18,,,,,,,,0.412566540669751,0.398270539153773,0.89882341796054,618
EQLS,1,LT,2003,EQLS1LT1,0,18.0062253553828,,0.0407239819004525,1,51.4857921812093,6.02106550286069,13,,,,,,,,0.360051188541613,0.300397840995282,0.64885384216625,442
EQLS,1,LT,2003,EQLS1LT1,1,16.3171856304087,,0.0214669051878354,1,7.0433549592937,2.27910378334716,13,,,,,,,,0.40296532363752,0.334368850548165,0.704191110278179,559
EQLS,1,LU,2003,EQLS1LU1,0,78.6011948539484,,0.396491228070175,1,-1.06976885123366,-0.0596321728363106,17,,,,,,,,0.477395667655007,0.506802975645377,0.809475381249885,285
EQLS,1,LU,2003,EQLS1LU1,1,70.6434530034417,,0.434375,1,-1.15376367081026,0.17650408933274,17,,,,,,,,0.37704998970272,0.440413228577795,0.752306698837048,320
EQLS,1,LV,2003,EQLS1LV1,0,19.6954648765893,,0.0986666666666667,1,28.3464556082536,4.39332112095742,17,,,,,,,,0.218361085711896,0.0714654051317258,0.735531209870907,375
EQLS,1,LV,2003,EQLS1LV1,1,16.0465937637977,,0.0985691573926868,1,35.4402716055292,4.6954572769016,17,,,,,,,,0.374145566985914,0.259425723880465,0.772879091176025,629
EQLS,1,MT,2003,EQLS1MT1,0,42.6300383640997,,0.342372881355932,1,4.35240060015145,1.97940752053239,16,,,,,,,,0.284456700002828,0.227082434484273,0.647050750909753,295
EQLS,1,MT,2003,EQLS1MT1,1,45.269835442902,,0.415584415584416,1,1.93872302820943,1.35991365951148,16,,,,,,,,0.337849718259991,0.469742441634687,0.781985126076334,308
EQLS,1,NL,2003,EQLS1NL1,0,64.3326625820742,,0.249537892791128,1,0.520831861075588,0.978113802120985,19,,,,,,,,0.254291221555665,0.292030395858565,0.565749464086372,541
EQLS,1,NL,2003,EQLS1NL1,1,59.6989027993428,,0.280943025540275,1,1.28237525716562,1.19360399587926,19,,,,,,,,0.196832508273078,0.255478976196737,0.511990104237004,509
EQLS,1,PL,2003,EQLS1PL1,0,23.9047921902016,,0.187353629976581,1,13.9451149680187,3.35290064059149,19,,,,,,,,0.180384223328516,0.239099569309539,0.722209503781326,427
EQLS,1,PL,2003,EQLS1PL1,1,23.9487265116599,,0.19022687609075,1,7.78877424996873,2.66390802165552,19,,,,,,,,0.235284684026457,0.25394065346848,0.794277591751004,573
EQLS,1,PT,2003,EQLS1PT1,0,39.5625629844848,,0.299492385786802,1,3.90892614410602,1.74547340322868,18,,,,,,,,0.515862251482886,0.413389930817814,0.750004600118179,394
EQLS,1,PT,2003,EQLS1PT1,1,32.5536844182206,,0.225165562913907,1,6.11384618979839,2.12939870771759,18,,,,,,,,0.520336908428803,0.402177283224859,0.726871804230043,604
EQLS,1,RO,2003,EQLS1RO1,0,11.3035141211705,,0.0131578947368421,1,114.615250970154,8.96687349137218,13,,,,,,,,0.421252438062557,0.425222545279926,0.806316810271791,456
EQLS,1,RO,2003,EQLS1RO1,1,8.96886298861755,,0.0104529616724739,1,145.118901570323,9.47608918628756,13,,,,,,,,0.472212912108013,0.401045118439193,0.81268593403569,574
EQLS,1,SE,2003,EQLS1SE1,0,68.7118319925377,,0.0831353919239905,1,0.016967848689887,0.892303617078167,18,,,,,,,,0.250549036008934,0.258234566203421,0.701098555157585,421
EQLS,1,SE,2003,EQLS1SE1,1,64.546824256259,,0.112262521588946,1,0.495917728706773,1.0042476900934,18,,,,,,,,0.306585552464629,0.279750638522973,0.6710930337448,579
EQLS,1,SI,2003,EQLS1SI1,0,44.1911806300892,,0.172549019607843,1,7.55972626546544,1.98014058453003,18,,,,,,,,0.257855628565716,0.255655773212587,0.728254841374825,255
EQLS,1,SI,2003,EQLS1SI1,1,37.5727910190722,,0.187861271676301,1,3.05348726821343,1.36140570308547,18,,,,,,,,0.319785938792952,0.401151322309591,0.832935634519133,346
