t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
ASES,"",SG,2000,ASESSG1,62.172131147541,,0.0904572564612326,1,-0.301079401002623,-0.466906084260497,9,,,,,,,,0.446321995300222,0.415817127376034,0.813394686609964,1006
ASES,"",TH,2000,ASESTH1,17.5373500504494,,0,1,4.2460810683725,1.92872126867286,14,,,,,,,,0.380279112154768,0.370810001506027,0.89660430160604,1000
ASES,"",TW,2000,ASESTW1,35.6890711212158,,0.151696606786427,1,-0.45190798140217,0.510364969726394,12,,,,,,,,0.199776323791278,0.171422020615474,0.921885787819934,1002
CB,2009,AM,2009,CB2009AM1,33.9240759096702,23.7950261898761,0.0718987341772152,0.0339240506329114,0.406017946075919,0.523535464542876,7,-0.188884289037779,0.454543998838522,8,0.423277822581493,0.374857029236872,0.142262317259304,0.125221595540516,0.301775447576314,0.290153426831708,0.740974391037377,1975
CB,2009,AZ,2009,CB2009AZ1,44.4780662506364,31.8871837159983,0.086908077994429,0.0445682451253482,-0.0427960672426875,0.194475955721308,7,-0.705183978498992,-0.0762819780884319,8,0.355356115850691,0.374568731602605,0.251913752266588,0.243327244749092,0.315046273806241,0.300359478027886,0.698486795468575,1795
CB,2009,GE,2009,CB2009GE1,29.2507164949496,22.0766005053277,0.151180311401306,0.0632847815168257,0.56385180441619,0.746151417402275,7,0.040206558206846,0.650575365974212,8,0.445622302266123,0.372366180254946,0.120037561832915,0.123534382772102,0.30034906175196,0.348653494023356,0.776116579123085,1991
CB,2010,AM,2010,CB2010AM1,46.5196838384291,24.9384469676327,0.0785639958376691,0.0385015608740895,0.3526246654366,-0.0497377888100641,8,-0.777826237979991,0.359404044611687,8,0.458932370523967,0.434291662320665,0.233926815144185,0.219211824399715,0.301788696436992,0.281085870562143,0.758719308590605,1922
CB,2010,AZ,2010,CB2010AZ1,54.7309586310958,35.1282277231157,0.0824587706146927,0.0384807596201899,0.74132849394854,-0.190322906387727,8,-0.969792610804378,-0.130083801230574,8,0.454991384029451,0.482031716123548,0.266861741879723,0.2400660118206,0.314225501343591,0.323125924109251,0.743942064051015,2001
CB,2010,GE,2010,CB2010GE1,36.8631883337896,20.8977039920093,0.0976543800861656,0.0555289612254667,0.293775027693578,0.450342196585476,8,0.297347297108646,0.843038252413571,8,0.516519811894574,0.427475909463257,0.191736524786926,0.179163423992802,0.316960803816749,0.339091632351629,0.770933913428338,2089
CB,2011,AM,2011,CB2011AM1,47.639430339727,25.561170246126,0.101902748414376,0.0389006342494715,0.406192211175293,0.0405982327446187,8,-0.649312286410284,0.288224687378052,8,0.402627546491543,0.38355991239218,0.175625447886039,0.181424393595503,0.317749967541573,0.317796688972956,0.760655869121238,2365
