idno,cntry,pspwght,polintr,nwspol,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,eduyrs,eisced,isco08,domicil,agea,gndr,hincfel,hinctnta,hhmmb,female,city,age,age_10,hhsize5
4461,PL,1.20153141021729,1,2,1,1,1,1,1,1,1,1,1,16,7,2631,1,68,2,2,5,1,1,1,68,6.8,1
4468,PL,0.953562259674072,1,1,,1,1,1,1,1,1,1,1,11,2,7112,4,31,1,2,5,2,0,0,31,3.1,2
4472,PL,1.04725253582001,1,2,2,1,1,1,1,1,1,1,1,8,2,9321,4,69,2,2,7,5,1,0,69,6.9,5
4477,PL,1.13816332817078,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,4,70,2,2,,7,1,0,70,7,5
4478,PL,0.910948097705841,1,2,2,1,1,1,1,1,1,1,1,8,2,8153,1,64,2,1,1,1,1,1,64,6.4,1
4479,PL,0.784097135066986,1,1,2,1,1,1,1,1,1,1,1,17,7,4311,4,30,2,2,,7,1,0,30,3,5
4481,PL,0.923014223575592,1,1,2,1,1,1,1,1,1,1,1,8,2,6130,4,64,2,2,4,3,1,0,64,6.4,3
4484,PL,0.88827657699585,1,1,2,1,1,1,1,1,1,1,2,18,5,2342,3,43,2,1,5,2,1,0,43,4.3,2
4485,PL,0.928000926971436,1,1,1,1,1,1,1,1,1,1,1,7,2,6130,4,81,2,2,,6,1,0,81,8.1,5
4490,PL,1.04976630210876,1,2,2,1,1,1,2,1,1,1,1,18,7,7111,1,65,1,1,3,3,0,1,65,6.5,3
4502,PL,1.03252625465393,1,2,2,1,2,2,2,2,2,1,1,12,4,1324,1,72,2,2,1,1,1,1,72,7.2,1
4504,PL,1.06022715568542,1,1,2,1,1,1,1,1,1,1,1,16,3,3313,3,40,2,2,6,4,1,0,40,4,4
4512,PL,1.03390574455261,2,2,2,1,1,1,1,1,1,1,1,11,2,7120,4,45,1,2,,3,0,0,45,4.5,3
4514,PL,1.30522656440735,1,1,2,1,1,1,1,1,1,1,1,11,2,7120,1,36,1,2,6,3,0,1,36,3.6,3
4517,PL,0.953904986381531,1,2,2,1,1,1,2,1,1,1,1,13,6,,4,25,2,2,8,6,1,0,25,2.5,5
4525,PL,0.921539664268494,1,1,,1,1,1,1,1,1,1,1,10,2,,4,17,2,2,,3,1,0,17,1.7,3
4529,PL,0.834628939628601,1,2,1,1,1,1,1,1,1,1,1,11,2,6130,4,51,1,2,6,3,0,0,51,5.1,3
4541,PL,0.71027684211731,1,1,1,1,1,1,1,1,1,1,1,,,,3,54,2,1,,3,1,0,54,5.4,3
4542,PL,0.904767096042633,1,2,2,1,1,2,1,2,2,1,1,15,6,1211,2,46,2,2,9,2,1,1,46,4.6,2
4548,PL,1.11449813842773,1,2,2,1,1,1,1,1,1,1,1,10,2,9312,5,55,1,1,1,3,0,0,55,5.5,3
4550,PL,1.14610421657562,1,1,2,1,1,1,1,1,1,1,1,13,3,9112,3,55,2,1,,3,1,0,55,5.5,3
4551,PL,1.03642404079437,1,2,2,1,1,1,1,1,1,1,1,12,4,4311,3,61,2,2,4,1,1,0,61,6.1,1
4552,PL,0.998783946037292,1,2,2,2,2,2,1,1,1,1,1,18,7,1349,2,40,1,2,10,4,0,1,40,4,4
4554,PL,0.861347854137421,1,1,1,1,1,1,1,1,1,1,1,13,4,6129,3,68,2,2,,1,1,0,68,6.8,1
4563,PL,0.838573157787323,1,2,,1,1,1,2,1,1,1,1,9,2,,4,16,1,2,2,6,0,0,16,1.6,5
4579,PL,1.16993319988251,2,2,2,1,1,2,1,2,2,1,2,17,7,2619,1,26,2,2,6,2,1,1,26,2.6,2
4581,PL,1.09801304340363,1,1,,1,1,1,1,1,1,1,1,12,2,,3,18,1,2,,5,0,0,18,1.8,5
4583,PL,0.884855329990387,1,1,2,1,1,1,1,2,1,1,1,13,4,5131,3,22,2,2,,3,1,0,22,2.2,3
4588,PL,0.959767937660217,1,1,2,1,1,1,2,2,2,2,1,18,7,2132,1,28,2,3,6,2,1,1,28,2.8,2
4595,PL,1.26456499099731,1,1,1,1,1,1,1,1,1,2,1,13,3,1439,3,47,1,2,3,3,0,0,47,4.7,3
4609,PL,0.790431141853333,1,2,2,1,1,1,1,1,1,1,1,17,7,2400,1,59,2,2,7,2,1,1,59,5.9,2
4611,PL,1.06812644004822,1,2,2,1,1,1,1,1,1,1,1,15,6,1321,4,30,2,2,,3,1,0,30,3,3
4612,PL,0.882973611354828,1,1,1,1,1,1,1,1,1,1,1,8,2,9112,4,55,2,1,3,2,1,0,55,5.5,2
4622,PL,1.13816332817078,1,1,2,1,1,1,1,1,1,1,1,12,4,3313,4,71,2,2,2,1,1,0,71,7.1,1
4627,PL,0.87031477689743,1,2,2,1,1,1,1,1,1,1,1,17,7,2330,1,47,2,2,6,2,1,1,47,4.7,2
4628,PL,0.966113150119781,1,2,2,1,1,1,1,1,1,1,1,13,4,3115,4,53,1,2,7,2,0,0,53,5.3,2
4631,PL,1.24533045291901,1,2,2,1,1,1,1,1,1,1,1,10,2,7112,4,54,1,2,6,3,0,0,54,5.4,3
4632,PL,0.809129238128662,2,2,2,1,1,1,1,1,1,1,1,19,6,1120,4,71,1,2,8,2,0,0,71,7.1,2
4634,PL,0.928348124027252,1,1,1,1,1,1,1,1,1,1,1,11,2,3123,3,63,1,2,1,2,0,0,63,6.3,2
4636,PL,0.882122576236725,1,2,2,1,1,1,1,1,1,1,1,10,2,3122,3,64,1,3,8,4,0,0,64,6.4,4
4639,PL,0.825017333030701,1,,2,1,1,1,1,1,1,1,1,7,2,6130,4,65,1,1,,6,0,0,65,6.5,5
4642,PL,0.980928897857666,1,1,1,1,1,1,1,1,1,1,1,8,1,7112,4,46,1,1,5,3,0,0,46,4.6,3
4643,PL,0.928000926971436,1,1,2,1,1,1,1,1,1,1,1,8,2,6130,4,82,2,2,7,5,1,0,82,8.2,5
4646,PL,0.862429678440094,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,80,1,1,2,2,0,0,80,8,2
4649,PL,1.04011559486389,1,1,2,1,1,1,1,1,1,1,1,8,2,9313,1,34,1,1,,3,0,1,34,3.4,3
4654,PL,0.907620489597321,1,2,2,1,1,1,1,1,1,1,1,17,7,2264,4,26,2,2,,8,1,0,26,2.6,5
4655,PL,1.07662391662598,1,1,1,1,1,1,1,1,1,1,1,14,5,4000,4,22,2,2,2,3,1,0,22,2.2,3
4663,PL,1.14585983753204,1,2,1,1,1,1,1,1,1,1,1,10,2,8172,4,54,1,2,9,4,0,0,54,5.4,4
4670,PL,0.998783946037292,2,2,2,1,1,1,1,2,1,2,2,19,5,3211,1,49,1,2,8,3,0,1,49,4.9,3
4672,PL,0.967350423336029,1,2,1,1,1,1,1,1,1,1,1,8,2,9112,3,66,2,2,3,2,1,0,66,6.6,2
4676,PL,0.920047700405121,1,2,1,1,1,1,1,1,1,1,1,13,4,5222,3,39,2,2,9,4,1,0,39,3.9,4
4677,PL,0.953904986381531,1,1,1,1,1,1,1,1,1,1,1,19,7,2342,4,34,2,2,7,4,1,0,34,3.4,4
4683,PL,0.936974585056305,1,1,2,1,1,1,1,1,1,1,1,13,4,3334,1,24,1,3,6,3,0,1,24,2.4,3
4684,PL,0.970914781093597,1,2,1,1,1,1,1,1,1,1,1,7,2,8332,4,82,1,1,3,2,0,0,82,8.2,2
4689,PL,0.931213974952698,2,2,2,1,1,1,1,1,1,1,1,15,4,5112,3,69,1,2,,2,0,0,69,6.9,2
4690,PL,0.978639543056488,1,2,2,1,1,1,1,1,1,1,1,10,2,7233,4,72,1,2,6,2,0,0,72,7.2,2
4703,PL,1.20775163173676,1,1,2,1,1,1,1,2,1,2,1,,7,2421,1,31,1,3,10,3,0,1,31,3.1,3
4708,PL,1.06774234771729,1,2,,1,1,1,1,1,1,1,1,10,2,,4,17,1,3,9,6,0,0,17,1.7,5
4709,PL,0.938313543796539,1,2,,1,1,1,1,1,1,1,1,17,7,2413,1,33,2,2,9,3,1,1,33,3.3,3
4711,PL,1.19807302951813,1,1,2,1,1,1,1,1,1,1,1,12,3,1211,3,51,2,2,7,4,1,0,51,5.1,4
4721,PL,0.928108751773834,1,2,,1,1,1,1,1,1,1,1,8,1,,4,15,2,3,5,3,1,0,15,1.5,3
4724,PL,0.882908999919891,1,2,2,1,1,1,1,1,1,1,1,8,2,9629,4,61,1,1,3,1,0,0,61,6.1,1
4726,PL,0.978639543056488,1,1,2,1,1,1,1,1,1,1,1,11,2,8344,4,57,1,1,1,4,0,0,57,5.7,4
4730,PL,1.02242410182953,1,2,2,1,1,1,1,1,1,1,1,10,2,3434,1,66,2,2,1,1,1,1,66,6.6,1
4732,PL,1.06945383548737,1,1,2,1,1,1,1,1,1,1,1,13,3,3221,3,49,2,2,6,3,1,0,49,4.9,3
4733,PL,0.971308827400208,1,1,2,1,1,1,1,1,1,1,1,10,2,,4,19,2,2,,5,1,0,19,1.9,5
4738,PL,1.08327579498291,1,2,2,1,1,1,1,1,1,1,1,14,6,1342,1,47,2,3,7,3,1,1,47,4.7,3
4741,PL,0.762804388999939,1,1,2,1,1,1,1,1,1,1,1,7,2,,4,81,2,2,3,3,1,0,81,8.1,3
4742,PL,1.06096625328064,1,1,2,1,2,1,1,1,1,1,1,17,6,2514,1,27,1,2,,3,0,1,27,2.7,3
4745,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,11,2,8322,4,64,1,2,,6,0,0,64,6.4,5
4746,PL,0.995619416236877,2,2,2,1,1,1,1,1,1,1,1,13,4,1213,4,34,1,2,8,4,0,0,34,3.4,4
4754,PL,1.07609808444977,1,1,1,1,1,1,1,1,1,1,1,12,2,7115,4,31,1,2,,4,0,0,31,3.1,4
4756,PL,1.17886745929718,1,1,2,1,1,1,1,1,1,1,1,13,3,3115,3,48,1,1,7,4,0,0,48,4.8,4
4771,PL,0.909263432025909,2,2,2,1,1,1,1,1,1,1,1,10,2,4321,3,67,1,2,8,3,0,0,67,6.7,3
4774,PL,0.890142381191254,1,1,1,1,1,1,1,1,1,1,1,15,6,2611,1,26,2,3,10,2,1,1,26,2.6,2
4777,PL,0.829494297504425,1,2,2,1,1,1,1,1,1,1,1,14,5,3412,3,64,2,2,8,2,1,0,64,6.4,2
4782,PL,1.16993319988251,1,1,2,2,1,1,1,1,1,1,1,17,7,2341,4,28,2,2,6,4,1,0,28,2.8,4
4785,PL,1.10832893848419,1,1,1,1,1,1,2,1,1,1,2,18,6,1341,4,36,2,3,10,3,1,0,36,3.6,3
4796,PL,0.953562259674072,1,1,,1,1,1,1,1,1,1,1,8,1,,4,15,1,2,,4,0,0,15,1.5,4
4799,PL,0.877218961715698,1,1,2,1,1,1,1,1,1,1,1,17,7,1321,1,32,2,3,10,3,1,1,32,3.2,3
4801,PL,0.882122576236725,2,2,2,1,1,1,1,2,1,1,1,10,2,7131,3,68,1,2,5,3,0,0,68,6.8,3
4804,PL,0.882973611354828,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,72,2,1,1,1,1,0,72,7.2,1
4814,PL,1.01780438423157,1,2,2,1,1,1,1,1,1,1,1,8,2,,3,57,2,2,6,2,1,0,57,5.7,2
4818,PL,0.994456827640533,1,2,2,1,1,1,1,1,1,1,1,14,4,5223,3,20,1,2,8,4,0,0,20,2,4
4825,PL,0.904767096042633,1,2,2,1,1,1,1,1,1,1,1,17,7,2411,1,36,2,0,6,4,1,1,36,3.6,4
4839,PL,0.884855329990387,1,2,2,1,1,1,1,1,1,1,1,11,2,9321,3,30,2,1,5,4,1,0,30,3,4
4841,PL,1.07234084606171,1,2,2,1,1,1,1,1,1,1,1,12,3,5223,3,30,2,2,5,4,1,0,30,3,4
4842,PL,1.16965734958649,2,2,2,1,1,1,1,1,1,1,1,11,2,3122,3,49,1,2,4,4,0,0,49,4.9,4
4845,PL,1.18127369880676,1,1,2,1,1,1,1,1,1,1,1,11,2,5414,1,37,2,2,7,2,1,1,37,3.7,2
4855,PL,0.912833094596863,1,1,2,1,1,1,1,1,1,1,1,7,2,9112,1,67,2,2,7,4,1,1,67,6.7,4
4860,PL,0.999464750289917,1,2,2,1,1,1,1,1,1,1,1,13,3,1324,3,56,2,2,6,3,1,0,56,5.6,3
4876,PL,0.837669312953949,1,1,2,1,1,1,1,1,1,1,1,12,3,6130,4,69,1,1,3,2,0,0,69,6.9,2
4907,PL,0.927644848823547,1,1,2,1,1,1,1,1,1,1,1,19,7,2113,4,45,2,2,,2,1,0,45,4.5,2
4909,PL,0.89651483297348,1,2,1,1,1,1,1,1,1,1,1,7,1,,4,83,2,1,1,1,1,0,83,8.3,1
4911,PL,1.20663356781006,1,2,2,1,1,1,1,1,1,2,1,10,2,,4,52,1,2,,1,0,0,52,5.2,1
4915,PL,1.19285070896149,1,1,,1,1,1,1,2,1,1,1,8,1,9510,2,15,2,3,9,5,1,1,15,1.5,5
4918,PL,0.975863635540009,1,2,2,1,1,1,1,1,1,1,1,8,2,9412,3,60,2,1,1,2,1,0,60,6,2
4920,PL,0.881432354450226,1,2,1,1,1,1,1,1,1,1,1,17,7,2163,3,35,2,2,,2,1,0,35,3.5,2
4921,PL,0.887403547763825,1,2,2,1,1,1,1,1,1,1,1,12,4,7512,4,38,2,2,,4,1,0,38,3.8,4
4923,PL,0.762804388999939,1,1,2,1,1,1,1,1,1,1,1,7,2,9329,4,71,2,1,5,10,1,0,71,7.1,5
4937,PL,1.01954674720764,2,2,2,1,1,1,1,1,,,,11,2,7121,3,54,1,2,7,3,0,0,54,5.4,3
4939,PL,0.860826373100281,1,2,2,1,1,1,1,1,1,1,1,18,7,1342,3,61,2,3,,2,1,0,61,6.1,2
4942,PL,1.13816332817078,1,2,2,1,1,1,1,1,1,1,1,11,2,7531,4,64,2,2,3,2,1,0,64,6.4,2
4947,PL,1.02093064785004,2,2,2,2,2,2,2,2,2,2,2,13,4,,3,20,1,3,,5,0,0,20,2,5
4952,PL,0.950169920921326,1,2,1,1,1,1,1,1,1,1,1,12,4,7422,3,40,1,1,4,5,0,0,40,4,5
4955,PL,1.14751148223877,1,2,2,1,1,1,1,1,1,1,1,17,7,2619,1,55,2,2,,3,1,1,55,5.5,3
4956,PL,1.06345665454865,1,2,2,1,1,1,1,1,1,1,1,8,2,6130,4,61,1,1,2,2,0,0,61,6.1,2
4975,PL,0.948779106140137,1,1,,1,1,1,1,2,1,1,1,11,2,9412,4,18,2,2,,4,1,0,18,1.8,4
4979,PL,0.819465517997742,1,2,2,1,1,1,1,1,1,1,1,12,4,3117,3,58,1,1,2,1,0,0,58,5.8,1
4991,PL,1.15445721149445,1,1,,1,1,1,1,1,1,1,1,11,2,,1,18,1,2,6,3,0,1,18,1.8,3
4992,PL,1.16993319988251,1,1,2,1,1,1,1,1,1,1,1,15,6,5230,3,30,2,1,6,3,1,0,30,3,3
4996,PL,0.797382175922394,1,2,2,1,1,1,1,1,1,1,1,13,4,1321,1,62,1,2,7,2,0,1,62,6.2,2
5004,PL,1.13710045814514,2,2,2,1,1,1,2,2,2,2,1,14,3,8344,1,47,1,2,,4,0,1,47,4.7,4
5006,PL,0.904275000095367,2,2,2,2,1,1,1,2,1,2,1,18,7,1323,3,60,1,3,,4,0,0,60,6,4
5014,PL,0.857445597648621,1,2,1,1,1,1,1,1,1,1,1,11,2,5222,1,50,2,2,,2,1,1,50,5,2
5015,PL,0.928000926971436,1,2,2,1,1,1,1,1,1,1,1,14,3,9112,4,58,2,2,6,2,1,0,58,5.8,2
5017,PL,0.948438346385956,1,,2,2,1,1,1,1,1,1,1,18,7,1323,3,32,1,2,5,3,0,0,32,3.2,3
5018,PL,1.14061987400055,1,2,2,1,1,1,1,1,1,1,1,12,2,,4,20,2,2,,6,1,0,20,2,5
5022,PL,1.02755355834961,1,2,2,1,1,1,1,1,1,1,1,18,6,2411,1,42,2,2,9,3,1,1,42,4.2,3
5023,PL,1.38840019702911,2,2,2,1,1,1,1,1,1,1,1,13,3,1321,3,81,1,2,,2,0,0,81,8.1,2
5036,PL,0.93265688419342,1,1,2,1,1,1,1,1,1,1,1,14,4,3312,4,37,2,2,8,3,1,0,37,3.7,3
5039,PL,0.907620489597321,1,1,1,2,1,1,1,1,1,1,1,12,3,5222,4,30,2,2,6,3,1,0,30,3,3
5055,PL,0.927775263786316,1,1,2,1,1,1,1,1,1,1,1,13,3,7212,4,26,1,2,9,6,0,0,26,2.6,5
5057,PL,1.00992381572723,1,2,2,1,1,1,1,1,1,1,1,11,2,3123,4,41,1,2,3,1,0,0,41,4.1,1
5058,PL,1.04433357715607,1,2,2,1,1,1,1,2,1,1,1,13,3,5223,4,54,2,2,6,2,1,0,54,5.4,2
5061,PL,1.18064880371094,1,2,2,1,1,1,1,2,2,1,1,16,6,2161,1,72,2,2,3,1,1,1,72,7.2,1
5067,PL,0.901012480258942,1,2,1,1,1,1,1,1,1,1,1,8,2,,4,40,2,0,2,4,1,0,40,4,4
5071,PL,0.987297594547272,1,1,2,1,1,1,1,1,1,1,1,18,7,2433,1,45,1,3,,4,0,1,45,4.5,4
5080,PL,0.903855741024017,1,2,2,1,1,1,1,1,2,2,1,11,2,8122,3,59,1,3,8,2,0,0,59,5.9,2
5082,PL,0.825527012348175,2,2,1,2,1,1,1,2,1,1,1,12,2,8182,3,64,1,1,4,2,0,0,64,6.4,2
5090,PL,0.917887389659882,2,2,2,1,1,1,1,1,1,1,1,10,2,3258,3,67,1,2,7,4,0,0,67,6.7,4
5097,PL,0.762804388999939,2,1,2,1,1,1,1,1,1,1,1,14,5,1211,4,69,2,2,7,3,1,0,69,6.9,3
5104,PL,0.904275000095367,1,1,2,1,1,1,1,1,1,1,1,11,2,8311,3,58,1,2,,2,0,0,58,5.8,2
5105,PL,1.14021027088165,1,2,2,2,1,2,1,1,1,1,1,15,4,2652,4,31,1,2,8,3,0,0,31,3.1,3
5116,PL,0.882973611354828,1,2,2,1,1,1,1,1,1,1,1,11,2,8122,4,57,2,1,3,1,1,0,57,5.7,1
5122,PL,1.20054960250855,1,2,1,1,1,1,1,1,1,1,1,11,2,8212,3,49,2,1,1,2,1,0,49,4.9,2
5127,PL,0.632751703262329,1,1,2,1,1,1,1,1,1,1,1,12,4,5245,3,39,2,2,3,4,1,0,39,3.9,4
5136,PL,1.12457156181335,1,1,2,1,1,1,1,1,1,1,1,18,7,2411,3,40,2,2,9,3,1,0,40,4,3
5137,PL,0.992823481559753,1,2,2,1,1,1,1,1,1,1,1,13,5,3122,3,21,2,2,8,4,1,0,21,2.1,4
5146,PL,0.861347854137421,1,2,2,1,1,1,1,1,1,1,1,14,5,3313,3,63,2,2,7,2,1,0,63,6.3,2
5153,PL,1.11460447311401,2,2,2,2,2,2,1,2,1,1,1,12,5,3113,3,58,1,3,,4,0,0,58,5.8,4
5160,PL,1.22564494609833,1,1,1,1,1,1,1,1,1,1,1,12,2,7233,4,29,1,2,9,5,0,0,29,2.9,5
5172,PL,0.778942286968231,1,2,2,1,1,1,1,1,1,1,1,7,2,8331,3,70,1,2,,2,0,0,70,7,2
5178,PL,1.16993319988251,1,2,2,1,1,1,1,1,1,1,1,18,6,4419,4,24,2,2,,5,1,0,24,2.4,5
5179,PL,0.858633875846863,1,1,1,1,1,1,1,1,1,1,1,10,2,9329,3,49,2,2,6,2,1,0,49,4.9,2
5185,PL,0.865894854068756,1,2,2,1,1,2,2,1,2,2,1,17,7,5222,1,63,1,2,9,2,0,1,63,6.3,2
5198,PL,1.07609808444977,1,1,1,1,1,1,1,1,1,1,1,11,2,7231,4,28,1,2,,3,0,0,28,2.8,3
5199,PL,1.0525062084198,1,1,1,1,1,1,1,1,1,1,1,11,2,9321,4,41,2,2,5,4,1,0,41,4.1,4
5201,PL,1.03390574455261,1,2,1,1,1,1,1,1,1,1,1,9,2,6130,4,42,1,2,7,3,0,0,42,4.2,3
5202,PL,1.11449813842773,1,2,2,1,1,1,1,1,1,1,1,8,2,9211,4,62,1,1,6,6,0,0,62,6.2,5
5205,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,10,2,7222,4,67,1,2,5,4,0,0,67,6.7,4
5209,PL,0.966113150119781,1,2,2,1,1,1,1,1,1,1,1,11,2,6121,4,54,1,,,4,0,0,54,5.4,4
5211,PL,0.971308827400208,1,2,,1,1,1,2,2,2,1,2,9,2,,4,16,2,2,6,3,1,0,16,1.6,3
5216,PL,1.20663356781006,1,1,2,1,1,1,1,1,1,1,1,11,2,4000,4,36,1,2,6,3,0,0,36,3.6,3
5219,PL,1.04738783836365,1,2,2,1,1,1,1,1,1,1,1,7,2,9329,4,67,2,2,3,3,1,0,67,6.7,3
5224,PL,1.30510139465332,2,2,2,2,1,2,2,2,2,2,1,14,5,8331,3,51,1,2,5,2,0,0,51,5.1,2
5229,PL,0.922143995761871,1,2,2,1,1,2,2,2,2,,1,12,4,1323,1,64,2,2,2,1,1,1,64,6.4,1
5230,PL,1.01538014411926,1,2,2,1,1,1,1,1,1,1,1,17,7,2341,4,48,1,2,6,7,0,0,48,4.8,5
5232,PL,1.15255463123322,1,2,2,2,2,1,1,2,1,1,2,14,4,3121,3,51,1,2,9,4,0,0,51,5.1,4
5236,PL,0.979328811168671,1,2,2,1,1,1,1,1,1,1,1,11,2,5414,3,65,1,2,,2,0,0,65,6.5,2
5241,PL,0.852916300296783,1,1,2,1,1,1,1,2,2,2,1,18,4,3513,1,72,1,2,5,1,0,1,72,7.2,1
5244,PL,1.16993319988251,1,2,,1,1,1,1,2,1,1,1,11,2,9112,4,18,2,2,10,7,1,0,18,1.8,5
5249,PL,1.30510139465332,1,1,2,1,1,1,1,1,1,1,1,11,2,6121,4,53,1,2,,4,0,0,53,5.3,4
5253,PL,0.703193485736847,2,2,2,2,1,1,1,1,1,1,1,10,2,3323,3,67,2,1,3,2,1,0,67,6.7,2
5261,PL,1.2260856628418,1,2,2,1,1,1,1,1,1,1,1,13,5,5230,5,29,2,2,4,3,1,0,29,2.9,3
5262,PL,1.20317363739014,,1,1,1,1,2,1,2,1,1,1,,3,,3,22,2,3,,3,1,0,22,2.2,3
5268,PL,0.901512801647186,1,1,1,1,1,1,1,1,1,1,1,17,7,2411,3,25,2,2,,3,1,0,25,2.5,3
5289,PL,1.22576212882996,1,1,1,1,1,1,1,1,1,1,1,,,,3,24,1,,,3,0,0,24,2.4,3
5290,PL,1.00274312496185,1,1,2,1,1,1,1,1,1,2,1,15,4,4419,3,23,1,2,8,3,0,0,23,2.3,3
5293,PL,1.13882744312286,1,2,1,1,1,1,1,1,1,1,1,18,7,2341,3,64,2,2,2,2,1,0,64,6.4,2
5302,PL,1.05894434452057,1,1,1,1,1,1,1,1,1,1,1,13,4,,3,19,2,2,3,3,1,0,19,1.9,3
5303,PL,0.893650829792023,1,1,2,1,1,1,1,1,1,1,1,7,2,9112,3,78,2,2,6,2,1,0,78,7.8,2
5304,PL,0.923014223575592,1,2,2,1,1,1,1,1,1,1,1,12,4,,4,58,2,1,,2,1,0,58,5.8,2
5306,PL,0.887403547763825,1,2,2,1,1,1,1,1,1,1,1,17,7,2341,4,40,2,2,,4,1,0,40,4,4
5308,PL,1.17911863327026,1,1,2,1,1,1,1,2,1,2,1,16,6,1412,1,28,1,3,3,2,0,1,28,2.8,2
5311,PL,1.17537689208984,1,2,2,1,1,1,1,1,1,1,1,14,4,4419,1,60,2,2,4,1,1,1,60,6,1
5316,PL,0.998864889144897,1,2,2,1,1,1,1,1,1,1,1,13,3,5222,1,72,2,2,1,1,1,1,72,7.2,1
5320,PL,0.980928897857666,1,2,1,1,1,1,1,1,1,1,1,20,6,3152,4,36,1,3,10,3,0,0,36,3.6,3
5327,PL,0.899598658084869,1,2,2,1,1,1,1,1,1,1,1,16,6,,1,23,2,1,6,3,1,1,23,2.3,3
5336,PL,1.03681075572968,1,2,2,1,1,1,1,1,1,1,1,13,3,1420,4,65,1,1,2,2,0,0,65,6.5,2
5338,PL,1.14083218574524,2,1,2,1,1,1,1,1,1,1,2,13,4,8332,2,36,1,2,,3,0,1,36,3.6,3
5353,PL,1.04725253582001,1,1,1,1,1,1,1,2,1,1,1,14,3,5223,4,59,2,2,,5,1,0,59,5.9,5
5354,PL,1.07609808444977,1,1,1,2,1,1,1,1,1,1,2,16,3,1321,3,33,1,2,5,3,0,0,33,3.3,3
5360,PL,1.06411504745483,1,2,2,1,1,1,1,1,1,1,1,13,5,2341,1,76,2,2,2,1,1,1,76,7.6,1
5364,PL,1.00992381572723,1,2,2,1,1,1,1,1,1,1,1,11,2,7233,4,48,1,3,9,4,0,0,48,4.8,4
5367,PL,0.787101984024048,1,2,1,1,1,1,1,1,1,1,1,11,2,9613,3,57,1,0,2,2,0,0,57,5.7,2
5370,PL,1.10317432880402,1,1,2,1,1,1,1,2,1,1,1,15,4,9629,1,23,1,3,10,5,0,1,23,2.3,5
5374,PL,0.843640327453613,1,,2,1,1,1,1,1,1,1,1,7,2,8312,5,71,1,1,2,5,0,0,71,7.1,5
5381,PL,1.00992381572723,1,1,1,1,1,1,1,1,1,1,1,15,5,6113,4,43,1,2,7,4,0,0,43,4.3,4
5384,PL,1.07360327243805,1,2,2,1,1,1,2,1,1,1,1,12,4,3116,1,82,2,2,2,1,1,1,82,8.2,1
5385,PL,0.790431141853333,1,2,1,1,1,1,1,1,1,1,1,12,4,5223,1,59,2,1,,2,1,1,59,5.9,2
5387,PL,1.10357117652893,1,2,1,1,1,2,,1,1,2,1,16,6,4313,1,29,2,2,6,2,1,1,29,2.9,2
5391,PL,1.00310325622559,1,1,2,1,1,1,1,1,1,1,1,12,2,5131,3,26,2,2,4,6,1,0,26,2.6,5
5394,PL,0.779756367206574,1,2,2,1,1,1,1,1,1,1,1,13,3,7531,1,55,2,1,,1,1,1,55,5.5,1
5399,PL,1.28827452659607,1,2,2,1,1,1,1,2,1,2,2,17,7,,3,24,1,2,,4,0,0,24,2.4,4
5402,PL,0.953904986381531,1,1,2,1,1,1,1,1,1,1,1,13,4,1412,4,21,2,2,7,5,1,0,21,2.1,5
5403,PL,0.945071399211884,1,1,2,1,1,1,1,2,1,1,1,14,6,7313,3,35,2,2,7,3,1,0,35,3.5,3
5404,PL,1.19279050827026,1,1,1,1,1,1,1,1,1,1,1,7,1,,4,85,2,2,2,1,1,0,85,8.5,1
5415,PL,1.62584674358368,1,2,2,1,1,1,1,1,1,1,1,15,5,1219,3,53,1,2,3,2,0,0,53,5.3,2
5428,PL,1.17767286300659,1,2,2,1,1,1,1,1,1,1,1,12,4,3322,3,29,1,2,,3,0,0,29,2.9,3
5431,PL,0.646934866905212,1,1,2,1,1,1,1,1,1,1,1,8,2,6121,3,33,1,2,6,3,0,0,33,3.3,3
5433,PL,0.921208500862122,1,2,1,1,1,1,1,1,1,1,1,11,2,7115,3,34,1,3,9,5,0,0,34,3.4,5
5449,PL,0.843640327453613,1,2,2,1,1,1,1,1,1,1,1,7,2,9311,4,80,1,2,,2,0,0,80,8,2
5459,PL,1.06812644004822,1,2,2,2,1,1,1,2,1,1,2,19,7,5322,4,32,2,2,9,4,1,0,32,3.2,4
5464,PL,0.794593453407288,1,2,2,1,1,1,1,1,1,1,1,17,7,1345,1,68,1,2,6,2,0,1,68,6.8,2
5478,PL,0.941008687019348,1,2,2,2,1,2,2,2,1,1,2,17,6,2352,3,28,2,2,,2,1,0,28,2.8,2
5484,PL,1.07360327243805,1,2,2,1,1,1,1,1,1,1,1,13,5,3254,1,56,2,2,6,1,1,1,56,5.6,1
5487,PL,0.867089152336121,1,2,2,1,1,1,1,2,1,1,1,7,2,3123,4,75,1,2,8,8,0,0,75,7.5,5
5504,PL,0.905332446098328,1,2,2,1,1,1,1,1,1,1,1,8,2,9329,4,69,1,1,,2,0,0,69,6.9,2
