essround,cntry,trstprl,pspwght,party,vote_gov,vote_po_pis_sld
6,PL,3,0.78519111549879,6,0,2
6,PL,2,1.25638292854148,6,0,2
6,PL,0,1.08026060882727,5,1,-1
6,PL,5,0.903303995273983,6,0,2
6,PL,2,0.686843739903556,2,1,1
6,PL,2,0.903303995273983,2,1,1
6,PL,7,1.24462842804228,2,1,1
6,PL,0,0.962725427400357,8,0,3
6,PL,2,0.823373295110994,2,1,1
6,PL,6,0.955171174163688,2,1,1
6,PL,1,0.935444433638646,6,0,2
6,PL,2,0.748328829263521,6,0,2
6,PL,1,1.18030844354493,6,0,2
6,PL,7,0.801450032355154,5,1,-1
6,PL,3,1.05718607040544,2,1,1
6,PL,2,1.19872336769498,7,0,-1
6,PL,1,0.972714978760309,6,0,2
6,PL,1,0.998588124777325,6,0,2
6,PL,7,0.64919318702766,8,0,3
6,PL,1,0.817852558136981,6,0,2
6,PL,3,0.907455241769601,2,1,1
6,PL,1,0.790910702512368,6,0,2
6,PL,5,0.995580001499143,7,0,-1
6,PL,0,0.865181059924967,6,0,2
6,PL,3,1.05088062737349,2,1,1
6,PL,2,0.889116570768677,2,1,1
6,PL,0,0.910973482903388,2,1,1
6,PL,3,0.84203423561816,6,0,2
6,PL,5,0.993842120120957,2,1,1
6,PL,4,0.813485373810309,8,0,3
6,PL,3,1.20589234135438,8,0,3
6,PL,0,0.859151512616395,6,0,2
6,PL,5,0.979414819273776,2,1,1
6,PL,0,1.20786001183564,6,0,2
6,PL,2,1.00177234846334,6,0,2
6,PL,1,1.14876419797787,6,0,2
6,PL,2,0.868492931472002,6,0,2
6,PL,2,0.836789320368944,6,0,2
6,PL,6,0.90094290198674,2,1,1
6,PL,3,0.935097089048358,2,1,1
6,PL,6,1.19872336769498,5,1,-1
6,PL,2,0.794565236327083,6,0,2
6,PL,2,0.726249094031774,7,0,-1
6,PL,5,1.08430697667903,6,0,2
6,PL,5,0.875041083478527,2,1,1
6,PL,0,1.16161201980884,6,0,2
6,PL,3,0.953233935441672,6,0,2
6,PL,2,0.661199706027823,2,1,1
6,PL,2,1.2515079920995,6,0,2
6,PL,0,0.910973482903388,2,1,1
6,PL,2,0.964968280507345,2,1,1
6,PL,3,1.20580179145633,2,1,1
6,PL,2,0.701956129922494,2,1,1
6,PL,0,0.921802572742282,5,1,-1
6,PL,0,0.844702491781816,2,1,1
6,PL,4,1.1514034332373,5,1,-1
6,PL,1,0.937938010689635,2,1,1
6,PL,5,1.27691663258218,2,1,1
6,PL,0,0.891232431616277,2,1,1
6,PL,0,0.951795329273907,2,1,1
6,PL,3,1.17355237766658,6,0,2
6,PL,2,0.833403899321033,6,0,2
6,PL,3,0.810724541290668,2,1,1
6,PL,4,0.935097089048358,2,1,1
6,PL,1,1.03038595803706,6,0,2
6,PL,6,0.892798551939583,2,1,1
6,PL,7,0.726249094031774,8,0,3
6,PL,2,1.20339269483146,6,0,2
6,PL,2,0.741255077836483,6,0,2
6,PL,5,0.862068825099365,6,0,2
6,PL,1,1.2693934354519,6,0,2
6,PL,4,1.1797352462871,7,0,-1
6,PL,0,0.898135805461197,6,0,2
6,PL,4,0.84215140191084,2,1,1
6,PL,5,0.910435508632112,7,0,-1
6,PL,3,1.09254175760829,2,1,1
6,PL,5,0.962175613220572,2,1,1
6,PL,0,0.943339076223454,8,0,3
6,PL,0,0.874919184030122,2,1,1
6,PL,5,0.852476734773576,2,1,1
6,PL,0,0.989755763050621,2,1,1
6,PL,5,0.855151044687343,2,1,1
6,PL,5,0.996669814833123,2,1,1
6,PL,4,0.925726465870888,2,1,1
6,PL,3,1.08311171965598,6,0,2
6,PL,0,0.953233935441672,6,0,2
6,PL,1,1.05616021495055,6,0,2
6,PL,7,0.729489199335088,2,1,1
6,PL,8,0.805147645898779,2,1,1
6,PL,3,0.774493994494683,2,1,1
6,PL,0,0.995580001499143,6,0,2
6,PL,5,0.790910702512368,5,1,-1
6,PL,3,1.08026060882727,5,1,-1
6,PL,0,0.900297251927344,6,0,2
6,PL,3,0.892156046296482,6,0,2
6,PL,5,0.872001130627166,2,1,1
6,PL,3,1.02149240442948,2,1,1
6,PL,1,1.19761841123398,2,1,1
6,PL,4,1.21002038061882,2,1,1
6,PL,5,1.10314855478311,7,0,-1
6,PL,4,0.64919318702766,2,1,1
6,PL,4,1.1037382367817,2,1,1
6,PL,1,1.20489796664132,6,0,2
6,PL,0,1.09018906089729,2,1,1
6,PL,0,0.900736590986543,6,0,2
6,PL,1,1.08311171965598,8,0,3
6,PL,1,0.836788791501678,7,0,-1
6,PL,4,0.671726691930307,8,0,3
6,PL,0,1.25723022260313,1,0,-1
6,PL,8,0.726249094031774,2,1,1
6,PL,6,0.89034215862786,2,1,1
6,PL,3,1.18490603994906,6,0,2
6,PL,4,1.16502814942665,2,1,1
6,PL,10,0.904604646070435,2,1,1
6,PL,3,1.2693934354519,7,0,-1
6,PL,0,1.17640192218895,6,0,2
6,PL,6,1.05331957461489,2,1,1
6,PL,1,0.81647932157464,6,0,2
6,PL,0,1.05408373314951,2,1,1
6,PL,0,0.861487326078557,8,0,3
6,PL,5,0.950808551282744,6,0,2
6,PL,1,1.14329541022935,2,1,1
6,PL,6,1.14719235190312,2,1,1
6,PL,5,0.893947636251402,2,1,1
6,PL,4,1.20210437008346,5,1,-1
6,PL,5,0.995580001499143,6,0,2
6,PL,5,0.948911838079629,2,1,1
6,PL,2,1.01039614141276,8,0,3
6,PL,8,0.941764584312848,2,1,1
6,PL,1,0.86528466555913,2,1,1
6,PL,6,0.894927289106819,2,1,1
6,PL,4,1.14719235190312,6,0,2
6,PL,4,0.978295428838548,2,1,1
6,PL,1,1.20210437008346,2,1,1
6,PL,0,0.855925451973555,6,0,2
6,PL,0,0.854988493381214,6,0,2
6,PL,1,0.977319341643236,7,0,-1
6,PL,2,1.15308732291407,2,1,1
6,PL,6,0.945381253391283,2,1,1
6,PL,3,1.13326663532834,5,1,-1
6,PL,0,1.11098779216478,6,0,2
6,PL,0,0.898135805461197,6,0,2
6,PL,3,0.855151044687343,2,1,1
6,PL,,0.995580001499143,6,0,2
6,PL,0,1.06972423107418,6,0,2
6,PL,5,0.992262459949408,2,1,1
6,PL,2,1.13173148632411,2,1,1
6,PL,2,0.854574531628953,7,0,-1
6,PL,5,0.852879895037008,2,1,1
6,PL,5,0.965925983737072,2,1,1
6,PL,8,1.23168374712578,2,1,1
6,PL,1,0.756404876819091,6,0,2
6,PL,1,1.17542054569519,6,0,2
6,PL,3,0.975928656012276,8,0,3
6,PL,3,0.781916418705678,2,1,1
6,PL,0,1.24443848100459,6,0,2
6,PL,2,0.995580001499143,6,0,2
6,PL,3,1.17711130659467,7,0,-1
6,PL,4,1.20339269483146,6,0,2
6,PL,5,1.13371544328017,2,1,1
6,PL,,0.875511392233025,2,1,1
6,PL,1,0.863228930716469,6,0,2
6,PL,6,1.25638292854148,6,0,2
6,PL,3,0.891321424685382,2,1,1
6,PL,0,0.775966900485869,2,1,1
6,PL,3,1.14719235190312,2,1,1
6,PL,0,1.27853917096718,6,0,2
6,PL,1,1.01927538557383,2,1,1
6,PL,3,1.1118274108854,5,1,-1
6,PL,4,0.889312425408436,2,1,1
6,PL,3,0.967908916186624,8,0,3
6,PL,0,1.12240777714068,8,0,3
6,PL,2,1.05194779680911,2,1,1
6,PL,4,1.07657525089405,8,0,3
6,PL,1,1.04094545824783,6,0,2
6,PL,7,0.8746967742975,2,1,1
6,PL,1,1.31771008774736,6,0,2
6,PL,8,0.955179061051786,7,0,-1
6,PL,3,1.07991234459404,2,1,1
6,PL,1,0.765961864433018,2,1,1
6,PL,1,1.01927538557383,6,0,2
7,PL,0,0.901364625937476,2,1,1
7,PL,0,0.908772816260116,6,0,2
7,PL,0,1.10001246904114,2,1,1
7,PL,5,0.675795041181711,6,0,2
7,PL,3,1.71717233128067,2,1,1
7,PL,1,0.971436919634717,5,1,-1
7,PL,5,0.967373264491658,6,0,2
7,PL,1,1.26711632299527,2,1,1
7,PL,4,0.934876395421963,2,1,1
7,PL,2,1.06313795112506,2,1,1
7,PL,3,1.00434664516465,2,1,1
7,PL,3,0.754232225303178,1,0,-1
7,PL,5,1.00623437690229,2,1,1
7,PL,5,1.1099139842556,2,1,1
7,PL,3,0.715489691574328,2,1,1
7,PL,6,1.19510975614839,2,1,1
7,PL,1,1.01620713474568,6,0,2
7,PL,2,1.2676716763074,2,1,1
7,PL,5,0.934481504414998,2,1,1
7,PL,0,1.04150940755903,6,0,2
7,PL,0,1.16319950973813,2,1,1
7,PL,0,0.951647673881119,2,1,1
7,PL,1,1.07034875407762,6,0,2
7,PL,0,0.874678098681734,6,0,2
7,PL,0,1.01157674153167,6,0,2
7,PL,2,0.681708372435884,2,1,1
7,PL,3,0.767891439840983,2,1,1
7,PL,5,0.763515740188506,8,0,3
7,PL,5,0.961973320155242,2,1,1
7,PL,1,0.903313035862144,5,1,-1
7,PL,5,0.68017284481432,2,1,1
7,PL,5,1.17280410012354,8,0,3
7,PL,5,1.51983210510519,2,1,1
7,PL,5,0.766728545389669,2,1,1
7,PL,4,0.854206723466991,6,0,2
7,PL,2,1.183865295761,2,1,1
7,PL,2,0.959139149190686,5,1,-1
7,PL,2,0.853936362254719,6,0,2
7,PL,0,0.834802341498237,2,1,1
7,PL,0,1.26711632299527,6,0,2
7,PL,2,0.868423732659319,6,0,2
7,PL,0,0.899096617940594,6,0,2
7,PL,2,1.03141163347447,2,1,1
7,PL,4,0.811833631689439,7,0,-1
7,PL,4,0.689377923159977,6,0,2
7,PL,4,1.17714853693106,6,0,2
7,PL,4,1.16515940940914,6,0,2
7,PL,5,1.00434664516465,2,1,1
7,PL,0,1.05029368182541,8,0,3
7,PL,5,0.689377923159977,2,1,1
7,PL,0,1.30348847327355,6,0,2
7,PL,5,0.943195410899085,8,0,3
7,PL,5,0.983326103314981,2,1,1
7,PL,4,0.867400130730746,6,0,2
7,PL,7,0.973973158103067,2,1,1
7,PL,0,0.860068365965466,7,0,-1
7,PL,7,0.853936362254719,6,0,2
7,PL,0,0.830792414518437,2,1,1
7,PL,0,0.913624332764527,6,0,2
7,PL,1,0.886466446005264,7,0,-1
7,PL,3,1.01174681729326,5,1,-1
7,PL,1,1.22910889819766,2,1,1
7,PL,2,0.711194274775154,2,1,1
7,PL,2,1.05029368182541,2,1,1
7,PL,1,0.760767688444003,2,1,1
7,PL,3,0.847340118597109,2,1,1
7,PL,1,0.906780560206377,6,0,2
7,PL,7,0.69042350019832,5,1,-1
7,PL,1,1.16319950973813,6,0,2
7,PL,2,0.989736887358199,6,0,2
7,PL,5,1.51983210510519,8,0,3
7,PL,4,0.860731442364849,6,0,2
7,PL,1,0.954756251811282,2,1,1
7,PL,,1.35932931566746,2,1,1
7,PL,7,1.07043336573992,2,1,1
7,PL,6,0.889120669408148,2,1,1
7,PL,0,1.00867872828777,6,0,2
7,PL,1,1.34338568361838,2,1,1
7,PL,3,1.00707074659315,6,0,2
7,PL,8,0.756042387338889,6,0,2
7,PL,3,1.46368954271499,6,0,2
7,PL,1,1.01583841418376,6,0,2
7,PL,5,0.913356598560205,6,0,2
7,PL,0,0.68017284481432,2,1,1
7,PL,3,1.34713060175972,6,0,2
7,PL,2,1.29348803401088,6,0,2
7,PL,3,1.07306643053202,6,0,2
7,PL,5,1.19140517525234,6,0,2
7,PL,3,1.05256402012647,2,1,1
7,PL,5,0.962367718770528,5,1,-1
7,PL,2,0.965198757052645,2,1,1
7,PL,2,1.06302975585743,6,0,2
7,PL,0,1.1138522467936,7,0,-1
7,PL,3,1.04869037456821,2,1,1
7,PL,1,1.01583841418376,6,0,2
7,PL,5,1.01620713474568,6,0,2
7,PL,2,0.998260685681295,2,1,1
7,PL,0,0.973973158103067,6,0,2
7,PL,7,0.853936362254719,6,0,2
7,PL,2,0.778018737594202,2,1,1
7,PL,1,0.942261076111348,2,1,1
7,PL,0,1.43983399026034,7,0,-1
7,PL,1,0.943195410899085,6,0,2
7,PL,0,0.672044913398298,6,0,2
7,PL,5,0.992823223408034,5,1,-1
7,PL,3,0.939055457088296,2,1,1
7,PL,2,1.22910889819766,6,0,2
7,PL,6,0.641919983138376,2,1,1
7,PL,7,1.51983210510519,5,1,-1
7,PL,3,0.747981985455104,2,1,1
7,PL,4,1.51983210510519,6,0,2
7,PL,5,1.2287850148088,2,1,1
7,PL,2,0.610348679178422,6,0,2
7,PL,5,1.16515940940914,2,1,1
7,PL,2,1.02219359911167,6,0,2
7,PL,0,0.767891439840983,8,0,3
7,PL,4,1.00218030980409,8,0,3
7,PL,3,1.02677100336282,2,1,1
7,PL,3,1.18195537048702,8,0,3
7,PL,2,0.915246630213326,8,0,3
7,PL,6,0.810714966632199,2,1,1
7,PL,0,0.939783541373716,6,0,2
7,PL,0,0.85444263862425,6,0,2
7,PL,1,0.952401816115579,6,0,2
7,PL,2,0.934775753643648,2,1,1
7,PL,4,1.35245633151724,2,1,1
7,PL,3,0.81841643552227,2,1,1
7,PL,2,0.915559125036124,2,1,1
7,PL,5,0.858043975180002,2,1,1
7,PL,7,1.01060744190303,6,0,2
7,PL,0,0.956092839656915,2,1,1
7,PL,0,0.74619833497872,2,1,1
7,PL,0,1.09445063190747,2,1,1
7,PL,6,0.860575585064585,6,0,2
7,PL,5,0.923366771904887,2,1,1
7,PL,7,1.01847424512917,2,1,1
7,PL,2,0.860731442364849,6,0,2
7,PL,3,1.49411827169725,2,1,1
7,PL,3,0.964811225225606,2,1,1
7,PL,0,0.773301251753366,6,0,2
7,PL,1,0.73036899961036,2,1,1
7,PL,1,1.0237791328459,2,1,1
7,PL,3,0.867587007542526,1,0,-1
7,PL,5,0.67648452655893,5,1,-1
7,PL,0,0.808650777493423,6,0,2
7,PL,5,0.962367718770528,2,1,1
7,PL,8,0.681708372435884,2,1,1
7,PL,1,1.24646456657616,5,1,-1
7,PL,2,0.756042387338889,6,0,2
7,PL,7,0.811203635168567,6,0,2
7,PL,5,0.853101697646137,2,1,1
7,PL,1,1.03657926625219,2,1,1
7,PL,1,0.899096617940594,6,0,2
7,PL,,0.903313035862144,6,0,2
7,PL,4,0.77762187632674,2,1,1
7,PL,1,0.681096127325192,6,0,2
7,PL,4,1.12149726239461,6,0,2
7,PL,2,0.861985745930031,1,0,-1
7,PL,5,0.811203635168567,2,1,1
7,PL,3,0.949751018839876,6,0,2
7,PL,7,0.774898415383982,2,1,1
7,PL,6,1.26711632299527,7,0,-1
7,PL,8,0.899096617940594,2,1,1
7,PL,3,1.04653947622171,6,0,2
7,PL,0,0.998260685681295,6,0,2
7,PL,1,0.829837349248208,6,0,2
7,PL,1,0.951498950982237,6,0,2
7,PL,1,0.825100573213648,1,0,-1
7,PL,2,1.07306643053202,2,1,1
7,PL,1,1.02453464509817,6,0,2
7,PL,4,0.839197647843613,2,1,1
7,PL,1,1.05665529985022,6,0,2
7,PL,1,1.08435227829816,8,0,3
7,PL,2,1.00263680607533,1,0,-1
7,PL,1,0.948865747547941,2,1,1
7,PL,3,0.766728545389669,2,1,1
7,PL,2,1.19409552147727,8,0,3
7,PL,0,1.29547996925031,2,1,1
7,PL,,0.756042387338889,6,0,2
7,PL,3,1.01924875931583,2,1,1
7,PL,0,1.37486418768494,9,0,-1
7,PL,6,1.00434664516465,6,0,2
7,PL,0,0.951647673881119,2,1,1
7,PL,0,1.35730250571253,2,1,1
7,PL,2,1.22910889819766,2,1,1
7,PL,3,1.19140517525234,5,1,-1
7,PL,0,1.05482428527502,2,1,1
7,PL,2,0.976223952793541,6,0,2
7,PL,8,0.679644111569966,2,1,1
7,PL,3,0.915274709973487,6,0,2
7,PL,5,1.71717233128067,2,1,1
7,PL,3,1.00218030980409,6,0,2
7,PL,4,1.02308399740478,2,1,1
7,PL,5,0.901364625937476,5,1,-1
7,PL,3,0.912829217844453,6,0,2
7,PL,1,0.884159171088886,6,0,2
7,PL,7,0.916019450798503,2,1,1
7,PL,5,0.74619833497872,6,0,2
7,PL,6,1.24244442107817,2,1,1
7,PL,3,0.860575585064585,6,0,2
7,PL,1,0.823573183960036,2,1,1
7,PL,3,1.07363042057117,2,1,1
7,PL,5,1.15482373483827,8,0,3
7,PL,7,0.915559125036124,2,1,1
7,PL,2,0.905763102622685,6,0,2
7,PL,5,0.703598474098117,2,1,1
7,PL,0,0.875994720862996,2,1,1
7,PL,2,1.36694253868718,6,0,2
7,PL,2,1.03159857503756,6,0,2
7,PL,0,1.05482428527502,6,0,2
7,PL,5,0.830792414518437,2,1,1
7,PL,7,0.928469565264282,2,1,1
7,PL,0,1.03695731553899,1,0,-1
7,PL,5,0.87944433196485,2,1,1
7,PL,4,0.84713965961764,6,0,2
7,PL,3,0.840604093132967,5,1,-1
7,PL,4,0.983560749840096,6,0,2
7,PL,0,0.899096617940594,6,0,2
7,PL,0,0.610348679178422,6,0,2
7,PL,5,0.899096617940594,6,0,2
7,PL,1,0.713717344855816,2,1,1
7,PL,3,0.992823223408034,2,1,1
7,PL,5,1.04220200643988,6,0,2
7,PL,0,0.802226855305875,6,0,2
7,PL,4,1.1787157269537,6,0,2
7,PL,1,1.06302975585743,6,0,2
7,PL,4,0.765481083887856,2,1,1
7,PL,7,1.05029368182541,2,1,1
7,PL,5,1.16515940940914,5,1,-1
7,PL,3,1.54393716337301,2,1,1
7,PL,3,0.610348679178422,6,0,2
7,PL,3,1.18148208499697,1,0,-1
7,PL,6,1.17280410012354,5,1,-1
7,PL,7,1.07034875407762,2,1,1
7,PL,0,0.901364625937476,6,0,2
7,PL,10,0.747217727806381,2,1,1
7,PL,5,0.654301788253976,2,1,1
7,PL,5,0.999282043541076,1,0,-1
7,PL,3,1.10043718176942,2,1,1
7,PL,2,1.04220200643988,2,1,1
7,PL,2,1.16336785558952,2,1,1
7,PL,3,0.773301251753366,2,1,1
7,PL,2,0.840516733853915,6,0,2
7,PL,0,1.07753240742679,2,1,1
7,PL,3,0.945322187926006,2,1,1
7,PL,5,0.9571351857482,2,1,1
7,PL,0,1.02219359911167,2,1,1
7,PL,2,1.13194375464104,2,1,1
7,PL,3,1.71717233128067,2,1,1
7,PL,3,1.00867872828777,8,0,3
7,PL,5,0.942894322644889,2,1,1
7,PL,5,1.03791153303691,2,1,1
7,PL,8,0.831403557691425,2,1,1
7,PL,7,1.1099139842556,6,0,2
7,PL,,0.865202312798449,6,0,2
7,PL,0,1.41308175441747,2,1,1
7,PL,2,1.00867872828777,5,1,-1
7,PL,6,1.13475446682443,2,1,1
7,PL,3,0.974958511825151,2,1,1
7,PL,2,1.36694253868718,6,0,2
7,PL,0,1.25025592662491,2,1,1
7,PL,0,0.853936362254719,5,1,-1
7,PL,0,0.999574965257789,2,1,1
7,PL,0,0.946921425589459,6,0,2
7,PL,5,1.32508501694355,2,1,1
7,PL,5,1.22910889819766,2,1,1
7,PL,1,0.884159171088886,2,1,1
7,PL,5,0.713717344855816,2,1,1
7,PL,6,1.07034875407762,2,1,1
7,PL,2,1.19140517525234,5,1,-1
7,PL,5,0.949751018839876,6,0,2
7,PL,1,0.899710683540098,6,0,2
7,PL,0,0.610348679178422,1,0,-1
7,PL,3,0.69042350019832,2,1,1
7,PL,3,0.808650777493423,5,1,-1
7,PL,3,0.718536395543681,6,0,2
7,PL,5,1.01186622526767,2,1,1
7,PL,2,1.11564645887457,2,1,1
7,PL,3,0.899096617940594,5,1,-1
7,PL,3,0.785491011572535,2,1,1
7,PL,5,0.970729357336018,6,0,2
7,PL,5,1.05482428527502,2,1,1
7,PL,3,1.17280410012354,6,0,2
7,PL,8,1.04150940755903,2,1,1
7,PL,5,0.833336404245648,6,0,2
7,PL,3,0.884159171088886,6,0,2
7,PL,3,1.16515940940914,2,1,1
7,PL,4,1.16515940940914,2,1,1
7,PL,7,0.963748793764627,2,1,1
7,PL,0,1.33244857461104,2,1,1
7,PL,3,0.878013207716001,2,1,1
7,PL,4,0.695929420060429,2,1,1
7,PL,5,0.9571351857482,2,1,1
7,PL,4,1.32508501694355,5,1,-1
7,PL,3,1.05558351405749,2,1,1
7,PL,1,0.828641722308684,8,0,3
7,PL,2,0.870677676802261,7,0,-1
7,PL,7,1.30922873377146,6,0,2
7,PL,7,0.906100893276867,2,1,1
7,PL,4,1.13928459348626,2,1,1
7,PL,0,0.8759950108163,2,1,1
7,PL,3,0.808132817267381,2,1,1
7,PL,1,1.4156819540083,6,0,2
7,PL,5,0.75186451226134,7,0,-1
7,PL,2,1.37486418768494,8,0,3
7,PL,3,0.827703577343113,2,1,1
7,PL,5,1.17533888598133,2,1,1
7,PL,3,1.05482428527502,6,0,2
7,PL,4,0.937408983985748,2,1,1
7,PL,6,1.00434664516465,8,0,3
7,PL,3,1.33244857461104,2,1,1
7,PL,3,1.08791895647745,8,0,3
7,PL,5,0.913356598560205,6,0,2
7,PL,5,1.18195537048702,2,1,1
7,PL,3,0.871371494143411,2,1,1
7,PL,3,1.13783227494871,6,0,2
7,PL,2,1.08791895647745,8,0,3
7,PL,4,1.11406443056911,6,0,2
7,PL,5,0.841784264127814,8,0,3
7,PL,0,1.007768593305,6,0,2
7,PL,5,0.947342541265664,5,1,-1
7,PL,2,1.4697667847434,2,1,1
7,PL,0,1.02309119390514,6,0,2
7,PL,3,0.769972941499286,2,1,1
7,PL,1,0.808650777493423,6,0,2
7,PL,3,1.21686256791975,2,1,1
7,PL,2,0.967299625873502,6,0,2
7,PL,1,0.751599388578321,6,0,2
7,PL,5,0.980434740609468,2,1,1
7,PL,9,0.869670674170474,2,1,1
7,PL,6,0.84605077178302,6,0,2
7,PL,0,0.965591664123855,6,0,2
7,PL,2,0.679262609265509,2,1,1
7,PL,5,0.643339125849916,2,1,1
7,PL,8,0.726719153414988,2,1,1
7,PL,5,0.756042387338889,6,0,2
7,PL,3,0.945424409402539,9,0,-1
7,PL,4,0.941261422006773,2,1,1
7,PL,5,0.863190740455652,2,1,1
7,PL,3,1.05482428527502,8,0,3
7,PL,2,0.68017284481432,6,0,2
7,PL,5,0.770445952258283,2,1,1
7,PL,0,0.8759950108163,2,1,1
7,PL,5,0.821047725385608,2,1,1
7,PL,2,1.05482428527502,2,1,1
7,PL,3,0.875239077558654,2,1,1
7,PL,3,0.669112054450244,6,0,2
7,PL,5,1.00782219971182,7,0,-1
7,PL,4,0.824938729726706,6,0,2
7,PL,2,1.19140517525234,5,1,-1
7,PL,2,0.678614858832917,2,1,1
7,PL,7,0.761920499672684,2,1,1
7,PL,0,0.702367001754695,6,0,2
7,PL,0,1.30348847327355,6,0,2
7,PL,5,0.768334464774702,6,0,2
7,PL,2,1.00581247013976,6,0,2
7,PL,0,0.760026766623379,6,0,2
7,PL,2,0.999282043541076,2,1,1
7,PL,2,0.965591664123855,6,0,2
7,PL,0,1.26711632299527,7,0,-1
7,PL,3,1.05482428527502,6,0,2
7,PL,,0.562351680735303,2,1,1
7,PL,1,0.829085984965495,2,1,1
7,PL,6,1.07988977224957,2,1,1
7,PL,5,1.23359057548477,2,1,1
7,PL,2,0.853936362254719,2,1,1
7,PL,5,0.928173177816624,2,1,1
7,PL,2,0.678614858832917,2,1,1
7,PL,6,0.743399906942751,2,1,1
7,PL,2,1.01807523311933,2,1,1
7,PL,3,0.800385924054729,2,1,1
7,PL,1,1.01876137150999,6,0,2
7,PL,5,0.860068365965466,2,1,1
7,PL,2,0.947342541265664,2,1,1
7,PL,2,1.20105719438008,5,1,-1
7,PL,0,0.610348679178422,6,0,2
7,PL,1,0.917499750180105,2,1,1
7,PL,5,1.06008130788171,2,1,1
7,PL,5,0.638460401720347,2,1,1
7,PL,2,1.19174927329478,2,1,1
7,PL,2,0.638460401720347,6,0,2
7,PL,0,0.959736757796695,8,0,3
7,PL,3,1.24082590672625,2,1,1
7,PL,10,0.875233908880478,2,1,1
7,PL,6,1.02099540957147,2,1,1
7,PL,2,0.899710683540098,6,0,2
7,PL,4,1.20105719438008,2,1,1
7,PL,6,1.09445063190747,2,1,1
7,PL,1,0.962367718770528,2,1,1
7,PL,1,1.05065848197622,2,1,1
7,PL,2,0.899096617940594,6,0,2
7,PL,1,1.17280410012354,6,0,2
7,PL,5,1.23616242545343,6,0,2
7,PL,6,1.06180826764955,6,0,2
7,PL,8,1.00218030980409,2,1,1
7,PL,6,1.32508501694355,5,1,-1
7,PL,2,0.955687008162782,2,1,1
7,PL,5,1.20105719438008,7,0,-1
7,PL,3,0.81841643552227,3,0,-1
7,PL,0,1.23616242545343,2,1,1
7,PL,0,0.942261076111348,6,0,2
7,PL,2,1.17280410012354,6,0,2
7,PL,3,0.782769589013987,2,1,1
7,PL,8,1.04220200643988,2,1,1
7,PL,3,1.01583841418376,6,0,2
7,PL,3,0.956092839656915,6,0,2
7,PL,0,0.966340788354619,6,0,2
7,PL,5,0.616149122368571,2,1,1
7,PL,8,1.13783227494871,5,1,-1
7,PL,1,0.840604093132967,6,0,2
7,PL,,1.06953082399924,2,1,1
7,PL,1,1.05482428527502,2,1,1
7,PL,4,1.23616242545343,2,1,1
7,PL,6,1.02876263151031,2,1,1
7,PL,,0.980434740609468,2,1,1
7,PL,1,0.686513382234036,6,0,2
7,PL,4,0.954688830548659,2,1,1
7,PL,0,1.00218030980409,6,0,2
7,PL,0,1.36694253868718,2,1,1
7,PL,5,1.26711632299527,2,1,1
7,PL,3,0.928173177816624,2,1,1
7,PL,9,0.727716745053659,2,1,1
7,PL,6,1.24646456657616,6,0,2
7,PL,1,0.766728545389669,2,1,1
7,PL,3,1.07988977224957,5,1,-1
7,PL,4,0.954688830548659,2,1,1
7,PL,3,0.98637024779031,2,1,1
7,PL,2,0.802230834211311,2,1,1
7,PL,0,0.752090057905299,2,1,1
7,PL,0,1.04653947622171,2,1,1
7,PL,5,0.950551050601773,6,0,2
7,PL,7,1.20960033872012,2,1,1
7,PL,,0.714436303939019,6,0,2
7,PL,4,1.30922873377146,2,1,1
7,PL,5,1.05482428527502,2,1,1
7,PL,3,0.998260685681295,5,1,-1
7,PL,3,1.43943972217267,6,0,2
7,PL,1,0.616149122368571,8,0,3
7,PL,4,1.07988977224957,6,0,2
7,PL,1,0.927358729609199,2,1,1
7,PL,0,1.00218030980409,8,0,3
7,PL,0,0.949751018839876,6,0,2
7,PL,1,0.879180472294628,6,0,2
7,PL,5,1.00218030980409,2,1,1
7,PL,1,0.885603104484491,6,0,2
7,PL,5,0.681708372435884,6,0,2
7,PL,1,0.840604093132967,6,0,2
7,PL,2,0.770445952258283,2,1,1
7,PL,4,0.761227916015159,2,1,1
7,PL,5,1.02453464509817,6,0,2
7,PL,2,0.808887819052907,2,1,1
7,PL,6,0.749505801445848,2,1,1
7,PL,2,0.757670445994048,1,0,-1
7,PL,0,0.681096127325192,2,1,1
7,PL,0,1.15877004670118,2,1,1
7,PL,3,1.00581247013976,2,1,1
7,PL,6,1.59279726593256,2,1,1
7,PL,2,0.964811225225606,6,0,2
7,PL,5,1.13928459348626,5,1,-1
7,PL,3,1.25402903219582,2,1,1
7,PL,5,1.18617418490997,2,1,1
7,PL,3,0.855602479024819,2,1,1
7,PL,2,1.35767427610005,2,1,1
7,PL,5,1.01060744190303,2,1,1
7,PL,4,0.68017284481432,6,0,2
7,PL,7,1.46328874228879,2,1,1
7,PL,6,1.16336785558952,2,1,1
7,PL,6,0.830792414518437,8,0,3
7,PL,0,1.06008130788171,8,0,3
7,PL,3,1.18242576013783,7,0,-1
7,PL,5,0.873346482293275,6,0,2
7,PL,2,1.20960033872012,6,0,2
7,PL,3,0.678614858832917,2,1,1
7,PL,5,1.05482428527502,5,1,-1
7,PL,0,0.901364625937476,2,1,1
7,PL,3,1.03408539957867,1,0,-1
7,PL,2,1.09341414994076,7,0,-1
7,PL,4,0.678614858832917,8,0,3
7,PL,5,1.01847424512917,2,1,1
7,PL,3,0.811203635168567,6,0,2
